,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16
78,baigurang,3935,373440.9203,2381622.216,0.079999998,0.0788,0.0678,0.054499999,0.024900001,0.1655,0.276499987,0.254799992,11.104417,0.2516,0.8347711,0.6061574,0.45828858,3.0781708,0.4707168,2.9042857,0.52566224,0.63254446,0.46066418,0.80463576,0.52566224,0.73844534,-0.6061574,1.4409285
79,baigurang,3936,373452.8795,2381675.344,0.076099999,0.075999998,0.076399997,0.0557,0.028899999,0.209299996,0.382400006,0.329100013,13.231834,0.3535,0.85947,0.66695726,0.5512011,4.0052357,0.60874385,3.2423594,0.67385703,0.71776646,0.61476254,1.1139975,0.6738571,0.7573468,-0.66695726,1.5264273
80,baigurang,3937,373474.1521,2381654.284,0.075300001,0.074199997,0.077799998,0.055100001,0.032099999,0.236399993,0.400700003,0.42019999,12.482866,0.3686,0.85166365,0.67481714,0.56028855,4.150386,0.62358737,3.1272256,0.6767609,0.721282,0.62855947,1.2709628,0.676761,0.7608938,-0.67481714,1.5264808
81,baigurang,3938,373495.4246,2381680.954,0.079300001,0.083400004,0.079999998,0.0539,0.032099999,0.189700007,0.346599996,0.276300013,10.797508,0.3145,0.8304727,0.62494147,0.5110613,3.3325,0.55228144,2.852466,0.60631484,0.67722297,0.5504049,0.80170417,0.60631484,0.7105501,-0.62494147,1.4554142
82,baigurang,3939,373439.5445,2381726.039,0.084799998,0.0889,0.086400002,0.0616,0.044199999,0.194199994,0.318899989,0.284700006,7.214932,0.2747,0.7565409,0.5736491,0.4558747,2.690972,0.48193657,2.168375,0.5019625,0.6091607,0.47076607,0.56432235,0.5019624,0.6291946,-0.5736491,1.33019
83,baigurang,3940,373425.4686,2381763.504,0.084799998,0.086099997,0.077799998,0.060400002,0.037,0.197999999,0.328399986,0.390300006,8.875675,0.2914,0.7974822,0.61693746,0.4820646,3.2210798,0.5140417,2.5061345,0.54327875,0.643365,0.5067688,0.73292106,0.54327875,0.6851064,-0.61693746,1.4144197
84,baigurang,3941,373449.7045,2381776.839,0.087200001,0.081500001,0.080700003,0.0634,0.031300001,0.2289,0.391200006,0.397500008,12.498403,0.3599,0.8518343,0.65797836,0.5536923,3.8475838,0.6136109,3.129654,0.67529005,0.71671075,0.6183678,1.2283081,0.67529005,0.75941586,-0.65797836,1.5098126
85,baigurang,3943,373481.2429,2381745.406,0.087200001,0.080600001,0.082099997,0.0682,0.036200002,0.2183,0.329100013,0.381900012,9.09116,0.29290003,0.8018068,0.60068095,0.48461246,3.0085263,0.51713306,2.5470662,0.5569109,0.6467999,0.5103418,0.9338656,0.556911,0.7155206,-0.60068095,1.4024878
86,baigurang,3944,373507.1721,2381764.562,0.080799997,0.081500001,0.082800001,0.064599998,0.040199999,0.179900005,0.291099995,0.341100007,7.2412934,0.2509,0.7573197,0.55710083,0.43590307,2.5157003,0.452046,2.174087,0.4764808,0.5923957,0.43890798,0.5382681,0.4764808,0.63471156,-0.55710083,1.3144205
87,baigurang,3946,373510.6646,2381733.976,0.079999998,0.0779,0.077100001,0.0616,0.0265,0.195700005,0.301299989,0.330300003,11.369811,0.2748,0.83831614,0.59249467,0.47996798,2.9079115,0.5033336,2.9484198,0.57238066,0.65348095,0.497192,1.0743562,0.5723808,0.76147616,-0.59249467,1.4308108
88,baigurang,3949,373412.2968,2381462.705,0.081600003,0.081500001,0.0757,0.064000003,0.031300001,0.185100004,0.309399992,0.284700006,9.884983,0.27809998,0.8162606,0.60685533,0.47644734,3.0871863,0.50215954,2.6930394,0.54783845,0.64429,0.49487123,0.78014034,0.54783845,0.71072096,-0.60685533,1.423116
89,baigurang,3950,373422.4568,2381475.564,0.081600003,0.079700001,0.075000003,0.0616,0.025699999,0.191200003,0.302100003,0.268000007,11.754865,0.2764,0.84319705,0.60222757,0.48276255,3.0279999,0.50667995,3.01139,0.575952,0.65728575,0.50116074,1.0583702,0.575952,0.7630244,-0.60222757,1.4454246
90,baigurang,3952,373374.9111,2381417.223,0.086400002,0.086999997,0.085699998,0.066399999,0.040199999,0.202500001,0.324699998,0.344700009,8.077115,0.2845,0.7796657,0.58235866,0.47097227,2.788798,0.5004644,2.3489964,0.53213775,0.6287293,0.49133825,0.69988436,0.53213775,0.66872686,-0.58235866,1.3620243
91,baigurang,3953,373404.2005,2381408.651,0.081600003,0.076899998,0.0757,0.056299999,0.0337,0.203199998,0.3583,0.341100007,10.632048,0.3246,0.8280613,0.651152,0.51844835,3.7331572,0.56386274,2.8241682,0.60442215,0.68213046,0.5625318,0.86827296,0.6044222,0.7154917,-0.651152,1.4792132
92,baigurang,3955,373416.9799,2381409.762,0.075300001,0.080600001,0.075000003,0.061000001,0.031300001,0.212300003,0.335700005,0.361499995,10.72524,0.3044,0.8294278,0.63476986,0.5024717,3.4759998,0.5394026,2.8401382,0.58684814,0.67002654,0.5363766,1.041423,0.58684814,0.7430213,-0.63476986,1.4641976
93,baigurang,3956,373427.9337,2381424.367,0.082400002,0.0788,0.070699997,0.059300002,0.0305,0.198699996,0.314500004,0.338699996,10.311476,0.284,0.8231884,0.632918,0.48351374,3.4483738,0.511638,2.7685914,0.5522373,0.65235645,0.50561464,0.9290039,0.5522373,0.7338569,-0.632918,1.4561064
94,baigurang,3957,373423.568,2381434.13,0.084799998,0.082400002,0.084299996,0.067000002,0.0394,0.207000002,0.342999995,0.325500011,8.705584,0.30359998,0.793933,0.60542953,0.49095625,3.0688019,0.52797794,2.473402,0.56105614,0.649292,0.52136505,0.7516096,0.561056,0.68019485,-0.60542953,1.3993626
95,baigurang,3958,373437.6968,2381440.559,0.0832,0.0779,0.0814,0.0581,0.0297,0.222900003,0.351000011,0.366299987,11.818182,0.3213,0.8439716,0.6234968,0.520738,3.3120394,0.5647622,3.0216286,0.6326312,0.68930644,0.5653411,1.2375829,0.63263124,0.7648456,-0.6234968,1.4674684
96,baigurang,3959,373434.9981,2381452.307,0.081600003,0.074199997,0.071400002,0.056299999,0.022500001,0.195700005,0.326200008,0.335099995,14.497778,0.3037,0.8709492,0.6408451,0.5143027,3.5686274,0.5501014,3.4286847,0.6346868,0.6925339,0.551962,1.2902285,0.63468665,0.7937673,-0.6408451,1.5117943
97,baigurang,3961,373479.9178,2381479.438,0.074500002,0.075099997,0.070699997,0.055100001,0.028100001,0.200200006,0.306400001,0.296700001,10.903914,0.2783,0.831988,0.6250332,0.48118836,3.333805,0.5064272,2.8705292,0.55661,0.6528371,0.5003265,1.04161,0.55661,0.7538327,-0.6250332,1.4570212
98,baigurang,3963,373506.6408,2381509.733,0.072899997,0.075099997,0.075000003,0.0539,0.028100001,0.176100001,0.313800007,0.289499998,11.16726,0.2857,0.8356244,0.6141975,0.48860812,3.184,0.5171078,2.9147918,0.57636607,0.66031474,0.5123527,0.800785,0.57636595,0.72477967,-0.6141975,1.449822
99,baigurang,3965,373514.9752,2381601.014,0.076899998,0.071400002,0.075000003,0.0581,0.028899999,0.182899997,0.294,0.306300014,10.173011,0.2651,0.82099724,0.5934959,0.46652585,2.9199998,0.48611522,2.7442698,0.53879154,0.63681096,0.47739923,0.83804905,0.53879154,0.727101,-0.5934959,1.4144931
100,baigurang,3967,373562.9971,2381637.13,0.0713,0.075099997,0.072800003,0.057500001,0.0241,0.219799995,0.366400003,0.390300006,15.20332,0.3423,0.8765685,0.66848814,0.54776764,4.032967,0.60084677,3.5284815,0.68413293,0.72128606,0.60940003,1.5167111,0.68413293,0.802378,-0.66848814,1.5450566
101,baigurang,3970,373587.6034,2381697.984,0.074500002,0.082400002,0.069300003,0.054499999,0.025699999,0.205500007,0.339300007,0.338699996,13.202335,0.3136,0.85917807,0.66079295,0.5190744,3.8961039,0.5596083,3.2378974,0.6239832,0.6929067,0.56140697,1.2198864,0.6239832,0.77768165,-0.66079295,1.519971
102,baigurang,3973,373599.8272,2381571.545,0.079300001,0.073299997,0.078599997,0.055100001,0.0297,0.204799995,0.315899998,0.303900003,10.636364,0.2862,0.82812494,0.60152096,0.48683605,3.019084,0.51579463,2.8249097,0.57456446,0.65662974,0.51046133,1.033378,0.57456446,0.7466951,-0.60152096,1.4296459
103,baigurang,3974,373959.7684,2381636.487,0.075300001,0.071400002,0.074299999,0.061000001,0.036200002,0.207000002,0.324699998,0.301499993,8.969613,0.2885,0.7993905,0.62756896,0.48023346,3.370121,0.5109523,2.5240507,0.5366168,0.64246494,0.5035613,0.82491213,0.53661686,0.70230263,-0.62756896,1.4269595
104,baigurang,3976,373968.9627,2381614.989,0.067400001,0.074199997,0.070699997,0.0581,0.0337,0.166999996,0.253100008,0.230800003,7.510386,0.2194,0.7649931,0.56331074,0.40968215,2.5799153,0.41117555,2.2316809,0.43219137,0.56961507,0.3948269,0.565124,0.43219128,0.66417533,-0.56331074,1.3283038
105,baigurang,3977,373953.683,2381614.659,0.0713,0.071400002,0.076399997,0.0539,0.0241,0.2183,0.366400003,0.386700004,15.20332,0.3423,0.8765685,0.65492326,0.54776764,3.7958117,0.60084677,3.5284815,0.6908868,0.72128606,0.60940003,1.5020126,0.6908866,0.8011551,-0.65492326,1.5314918
106,baigurang,3980,373879.2159,2381612.595,0.0713,0.072400004,0.0678,0.0504,0.0233,0.197999999,0.34009999,0.366299987,14.596566,0.3168,0.8717667,0.66756564,0.5255242,4.016224,0.56732714,3.4428234,0.6425014,0.70211697,0.57145894,1.2632909,0.64250135,0.7894261,-0.66756564,1.5393324
107,baigurang,3981,373933.9847,2381575.13,0.0713,0.070500001,0.076399997,0.053300001,0.025699999,0.204799995,0.364199996,0.336299986,14.171206,0.3385,0.86817133,0.65320027,0.5421033,3.767016,0.59349316,3.3815475,0.6740678,0.7140571,0.5999243,1.2225841,0.67406774,0.7770065,-0.65320027,1.5213716
108,baigurang,3982,373964.306,2381596.561,0.068899997,0.0678,0.067100003,0.049800001,0.0233,0.1972,0.342999995,0.342299998,14.72103,0.3197,0.87278193,0.6727628,0.5282314,4.111773,0.5713336,3.4605587,0.6456159,0.70464,0.5760749,1.2515852,0.6456159,0.7886622,-0.6727628,1.5455447
109,baigurang,3983,373951.7647,2381557.191,0.0713,0.068700001,0.065700002,0.052700002,0.019300001,0.169300005,0.305000007,0.266799986,15.803108,0.2857,0.88097435,0.6455355,0.5016915,3.6423135,0.52855724,3.6112547,0.6182665,0.68431133,0.52818775,1.1340468,0.61826646,0.79533404,-0.6455355,1.5265099
110,baigurang,3984,373895.2496,2381544.967,0.070500001,0.071400002,0.066399999,0.0504,0.022500001,0.210800007,0.332800001,0.338699996,14.791111,0.3103,0.87334645,0.6673347,0.520576,4.0120482,0.55938125,3.470507,0.6354903,0.69852114,0.5626965,1.4935883,0.6354902,0.8071154,-0.6673347,1.5406811
111,baigurang,3985,373873.9771,2381540.998,0.072899997,0.075099997,0.069300003,0.0539,0.0273,0.237900004,0.373699993,0.439399987,13.688644,0.3464,0.8638404,0.6871332,0.5470231,4.392496,0.60171485,3.3107345,0.6614577,0.7162638,0.6080842,1.5413829,0.6614577,0.7941176,-0.6871332,1.5509737
112,baigurang,3986,373827.4632,2381536.871,0.070500001,0.070500001,0.067100003,0.049800001,0.016799999,0.215299994,0.340799987,0.386700004,20.285715,0.324,0.9060403,0.67099786,0.5418091,4.078986,0.58648056,4.1801476,0.70606005,0.7261206,0.59801483,2.1640213,0.70606005,0.8552348,-0.67099786,1.5770382
113,baigurang,3988,373907.9497,2381504.327,0.069700003,0.075099997,0.071400002,0.055100001,0.0233,0.2236,0.356900007,0.355500013,15.317597,0.3336,0.87743294,0.6665888,0.5410283,3.9985995,0.5903088,3.5443945,0.674681,0.71635693,0.5979067,1.630073,0.6746811,0.8112597,-0.6665888,1.5440217
114,baigurang,3990,373853.657,2381464.745,0.076099999,0.071400002,0.0678,0.044399999,0.020099999,0.194199994,0.329100013,0.3495,16.373135,0.30900002,0.88487977,0.6583523,0.5229033,3.8539824,0.5608637,3.688275,0.6545053,0.70392776,0.5656483,1.437853,0.65450525,0.8124125,-0.6583523,1.5432321
115,baigurang,3994,373765.5788,2381375.87,0.074500002,0.068700001,0.070699997,0.054499999,0.0265,0.209299996,0.345200002,0.354299992,13.026415,0.31870002,0.857412,0.66001445,0.5227401,3.8826027,0.5655523,3.2111666,0.6290871,0.69530183,0.56777793,1.2248393,0.62908715,0.7752332,-0.66001445,1.5174265
116,baigurang,3995,373751.8205,2381347.824,0.072899997,0.073299997,0.069300003,0.0515,0.020099999,0.184400007,0.243599996,0.260800004,12.119403,0.2235,0.847554,0.55704695,0.43523362,2.5151513,0.4325226,3.0699012,0.5087695,0.6118952,0.41811427,1.2961212,0.5087695,0.803423,-0.55704695,1.404601
117,baigurang,3996,373770.3414,2381338.96,0.074500002,0.069600001,0.069300003,0.0515,0.024900001,0.178399995,0.305700004,0.314700007,12.277108,0.2808,0.8493649,0.6304,0.48836634,3.4112554,0.5141125,3.0948956,0.5773685,0.66393805,0.50980735,0.94344217,0.5773685,0.7550418,-0.6304,1.4797649
118,baigurang,3997,373716.3662,2381332.743,0.068899997,0.073299997,0.07,0.052099999,0.0217,0.194999993,0.339300007,0.341100007,15.635944,0.3176,0.87977844,0.65795267,0.5285997,3.8471427,0.5706565,3.5883682,0.6598079,0.7071324,0.57619447,1.3326496,0.659808,0.79972315,-0.65795267,1.5377312
119,baigurang,3998,373694.6704,2381328.377,0.075300001,0.071400002,0.072099999,0.056299999,0.0297,0.209999993,0.315200001,0.354299992,10.612795,0.2855,0.82777613,0.6276788,0.48613793,3.371706,0.51479286,2.8208585,0.56154126,0.65593183,0.50933886,1.0798384,0.56154126,0.75219023,-0.6276788,1.455455
120,baigurang,3999,373665.5661,2381303.374,0.072099999,0.069600001,0.074299999,0.048,0.020099999,0.203999996,0.370000005,0.379500002,18.40796,0.3499,0.8969495,0.66554135,0.5602166,3.9798117,0.6167856,3.9514635,0.72952616,0.7378368,0.6310439,1.6031761,0.7295261,0.8206158,-0.66554135,1.5624909
121,baigurang,4000,373675.7526,2381270.169,0.0713,0.071400002,0.069300003,0.045600001,0.0217,0.201700002,0.385399997,0.341100007,17.760368,0.3637,0.8933923,0.69518363,0.5700235,4.5613275,0.63253057,3.8695714,0.7260583,0.7439464,0.64763296,1.4269577,0.7260583,0.8057297,-0.69518363,1.588576
122,baigurang,4001,373715.0433,2381283.001,0.0713,0.0678,0.074299999,0.049800001,0.0233,0.207000002,0.363400012,0.338699996,15.596567,0.34010002,0.8794932,0.6604981,0.54691464,3.8909826,0.5990545,3.582957,0.68968356,0.72163165,0.60794055,1.3962283,0.68968356,0.79765517,-0.6604981,1.5399913
123,baigurang,4002,373685.9391,2381225.586,0.074500002,0.068700001,0.0678,0.050999999,0.0152,0.191200003,0.32980001,0.332700014,21.697369,0.31460002,0.9118841,0.6589538,0.5356107,3.864307,0.5756507,4.344376,0.70821863,0.7226456,0.5861445,1.9034462,0.70821863,0.85271317,-0.6589538,1.570838
124,baigurang,4003,373659.7453,2381218.046,0.072099999,0.069600001,0.071400002,0.048,0.0185,0.208499998,0.344399989,0.351900011,18.616215,0.3259,0.8980435,0.6565657,0.540992,3.8235292,0.5866575,3.9774525,0.7019111,0.7229757,0.5969907,1.8323206,0.70191103,0.8370044,-0.6565657,1.5546093
125,baigurang,4004,373654.7182,2381191.587,0.072899997,0.070500001,0.066399999,0.0515,0.016799999,0.226600006,0.34740001,0.421400011,20.678574,0.33060002,0.9077431,0.6790721,0.5478137,4.231928,0.5955813,4.226475,0.7150523,0.7315835,0.6088906,2.397644,0.7150523,0.86195564,-0.6790721,1.5868151
126,baigurang,4006,373613.84,2381148.989,0.075300001,0.070500001,0.067100003,0.047400001,0.0152,0.229699999,0.375099987,0.395099998,24.67763,0.3599,0.9221113,0.69651735,0.57607967,4.590163,0.63740635,4.672623,0.7771031,0.758648,0.6606238,2.750053,0.7771032,0.87586766,-0.69651735,1.6186286
127,baigurang,4007,373565.6857,2381161.292,0.074500002,0.075099997,0.075000003,0.0515,0.024900001,0.216100007,0.366400003,0.372299999,14.714859,0.3415,0.872732,0.6601722,0.54592854,3.885333,0.59863555,3.4596813,0.6813568,0.71855617,0.6063059,1.414457,0.6813568,0.79336095,-0.6601722,1.5329041
128,baigurang,4008,373541.344,2381173.463,0.076099999,0.071400002,0.072099999,0.055100001,0.0217,0.211500004,0.34740001,0.369899988,16.009216,0.3257,0.8824167,0.6562575,0.5360999,3.8183084,0.5818233,3.6392832,0.6763077,0.7140654,0.58916223,1.5781605,0.6763077,0.8138937,-0.6562575,1.5386742
129,baigurang,4011,373500.3335,2381129.41,0.075300001,0.075099997,0.068599999,0.0515,0.0209,0.194199994,0.350300014,0.351900011,16.760767,0.3294,0.88739216,0.6724755,0.54065424,4.1064143,0.5880211,3.7397838,0.68149185,0.7193222,0.59690285,1.3768685,0.68149185,0.8056718,-0.6724755,1.5598676
130,baigurang,4012,373533.0096,2381134.966,0.069700003,0.074199997,0.072800003,0.049199998,0.0209,0.220599994,0.380199999,0.385500014,18.191387,0.3593,0.8957865,0.67858714,0.5673236,4.222527,0.62798876,3.92426,0.7331914,0.7428052,0.6432357,1.7958318,0.7331914,0.82691514,-0.67858714,1.5743737
131,baigurang,4013,373561.1878,2381115.916,0.074500002,0.075999998,0.077799998,0.057500001,0.0233,0.221399993,0.383899987,0.429800004,16.476395,0.3606,0.88556,0.6629846,0.56509554,3.9344473,0.6261199,3.7020638,0.72518617,0.73747534,0.63878936,1.6094736,0.7251862,0.8095628,-0.6629846,1.5485446
132,baigurang,4016,373480.2251,2381157.059,0.077699997,0.0788,0.0814,0.058699999,0.024900001,0.235699996,0.372900009,0.380699992,14.9759035,0.34800002,0.87481153,0.64164644,0.5517558,3.5810814,0.6072621,3.49661,0.70248693,0.7237002,0.61608416,1.7032872,0.70248705,0.8089025,-0.64164644,1.516458
133,baigurang,4017,373532.6128,2381192.513,0.076099999,0.075999998,0.065700002,0.053300001,0.0209,0.190400004,0.334199995,0.338699996,15.990431,0.31329998,0.8822866,0.6714179,0.52575696,4.0867577,0.56578493,3.6367373,0.6509094,0.70554835,0.57097065,1.3169487,0.6509094,0.802177,-0.6714179,1.5537045
134,baigurang,4018,373485.3845,2381222.94,0.074500002,0.071400002,0.068599999,0.047400001,0.020099999,0.188899994,0.334199995,0.338699996,16.626865,0.3141,0.88653684,0.6593843,0.5276942,3.8717203,0.5680174,3.722068,0.6642093,0.7084503,0.57402766,1.360268,0.6642093,0.8076555,-0.6593843,1.5459211
135,baigurang,4019,373492.1314,2381249.531,0.072899997,0.074199997,0.070699997,0.0539,0.024900001,0.213799998,0.354699999,0.369899988,14.24498,0.3298,0.86880934,0.667607,0.53528804,4.0169735,0.58290803,3.39225,0.6563082,0.70898443,0.5884069,1.3762193,0.6563082,0.7913699,-0.667607,1.5364163
136,baigurang,4020,373463.4241,2381227.968,0.077699997,0.076899998,0.078599997,0.0634,0.031300001,0.202500001,0.318100005,0.353100002,10.162939,0.2868,0.82083565,0.6037308,0.48519653,3.0470738,0.5146352,2.742493,0.56663275,0.6530977,0.50876594,0.94728595,0.5666327,0.73224986,-0.6037308,1.4245665
137,baigurang,4021,373449.4011,2381258.924,0.077699997,0.069600001,0.076399997,0.0539,0.022500001,0.226600006,0.393400013,0.409500003,17.484444,0.3709,0.8918009,0.6747553,0.57512516,4.149215,0.64063144,3.8341675,0.7427803,0.74708104,0.6559899,1.7529777,0.7427802,0.8193497,-0.6747553,1.5665562
138,baigurang,4022,373456.4126,2381281.81,0.076099999,0.075099997,0.070699997,0.055100001,0.0209,0.204799995,0.348100007,0.365099996,16.655502,0.3272,0.88672084,0.6623687,0.53864187,3.9236212,0.5850128,3.7258637,0.682214,0.7174895,0.59339696,1.5392336,0.68221396,0.8147984,-0.6623687,1.5490896
139,baigurang,4023,373475.8595,2381288.425,0.076099999,0.074199997,0.067100003,0.049199998,0.022500001,0.190400004,0.342200011,0.331499994,15.208889,0.3197,0.8766109,0.6721231,0.5293888,4.0998507,0.57244664,3.529259,0.65144676,0.70678854,0.5778122,1.2121286,0.6514468,0.7886331,-0.6721231,1.548734
140,baigurang,4024,373444.374,2381302.448,0.073700003,0.073299997,0.077100001,0.059300002,0.028100001,0.205500007,0.355399996,0.335099995,12.647686,0.32729998,0.85345495,0.6434682,0.52852225,3.6095977,0.5750822,3.1528995,0.6433655,0.69856113,0.5777146,1.1095537,0.64336544,0.75941783,-0.6434682,1.4969232
141,baigurang,4026,373586.6375,2381109.616,0.076099999,0.074199997,0.076399997,0.049800001,0.0233,0.216100007,0.377999991,0.393900007,16.223175,0.3547,0.88387746,0.66373235,0.55992085,3.9476442,0.61840963,3.6681633,0.7144072,0.7330341,0.6300403,1.5290235,0.71440727,0.8053468,-0.66373235,1.5476098
142,baigurang,4028,373562.3321,2381191.736,0.073700003,0.071400002,0.0678,0.056899998,0.0176,0.212300003,0.348100007,0.34709999,19.77841,0.3305,0.90374625,0.67396015,0.5465237,4.134218,0.5942791,4.119577,0.7101079,0.7292753,0.6067007,1.9999626,0.7101079,0.84689,-0.67396015,1.5777063
143,baigurang,4029,373604.6656,2381164.616,0.072899997,0.074199997,0.066399999,0.052700002,0.0217,0.221399993,0.377299994,0.4023,17.387096,0.3556,0.8912281,0.7006987,0.5629571,4.682229,0.621948,3.8216019,0.70925677,0.73791766,0.63552463,1.7212063,0.70925677,0.8214727,-0.7006987,1.5919268
144,baigurang,4030,373646.6021,2381204.965,0.072099999,0.074199997,0.07,0.047400001,0.020099999,0.219799995,0.390500009,0.412999988,19.427862,0.3704,0.9020945,0.69598264,0.5780448,4.5785713,0.6436187,4.0772142,0.7499698,0.75300384,0.66204816,1.8561617,0.7499697,0.8324302,-0.69598264,1.598077
145,baigurang,4031,373662.3448,2381232.217,0.084799998,0.075999998,0.077799998,0.067599997,0.031300001,0.213100001,0.352499992,0.308699995,11.26198,0.32119998,0.83689415,0.6383918,0.5184693,3.5308485,0.5624746,2.9305615,0.6165976,0.6851636,0.56205857,1.0535175,0.6165976,0.74386257,-0.6383918,1.475286
146,baigurang,4032,373684.0407,2381209.728,0.070500001,0.071400002,0.071400002,0.053300001,0.0241,0.198699996,0.328399986,0.312299997,13.626555,0.30429998,0.86326236,0.6428213,0.5125336,3.5994396,0.5487866,3.3015196,0.62431526,0.68875706,0.5497486,1.2296313,0.62431526,0.78366244,-0.6428213,1.5060837
147,baigurang,4033,373705.7366,2381200.467,0.073700003,0.069600001,0.075000003,0.053300001,0.022500001,0.203199998,0.350300014,0.369899988,15.568889,0.3278,0.87929183,0.6473078,0.53687227,3.6706667,0.5835648,3.5791488,0.6788904,0.71367866,0.59066546,1.4003642,0.6788903,0.8006203,-0.6473078,1.5265996
148,baigurang,4034,373431.7115,2381334.558,0.069700003,0.0669,0.07,0.052700002,0.0176,0.199499995,0.326900005,0.37349999,18.573864,0.3093,0.8978229,0.6472663,0.52696925,3.67,0.5647706,3.9721806,0.6807187,0.7111753,0.57162833,1.7682953,0.6807186,0.83786273,-0.6472663,1.5450892
149,baigurang,4035,373603.6857,2380984.985,0.068899997,0.073299997,0.068599999,0.049800001,0.022500001,0.194999993,0.369300008,0.4023,16.413334,0.3468,0.8851454,0.68668646,0.55404735,4.3833823,0.6091477,3.6936488,0.69463587,0.7290467,0.6201364,1.2759064,0.6946358,0.7931034,-0.68668646,1.571832
150,baigurang,4037,373615.5391,2380938.418,0.069700003,0.068700001,0.072099999,0.0515,0.0217,0.196500003,0.352499992,0.345899999,16.24424,0.3308,0.88401926,0.6603862,0.54077125,3.8890429,0.58878815,3.6709945,0.6840174,0.7183228,0.59724295,1.3575705,0.68401754,0.80109996,-0.6603862,1.5444055
151,baigurang,4038,373665.4925,2380984.35,0.075300001,0.073299997,0.068599999,0.053300001,0.024900001,0.190400004,0.305000007,0.283499986,12.248996,0.28010002,0.8490452,0.6327623,0.48766547,3.4460645,0.5130939,3.090454,0.5748932,0.6632292,0.5086472,1.0792392,0.5748932,0.7686948,-0.6327623,1.4818075
152,baigurang,4039,373654.2741,2381014.195,0.074500002,0.073299997,0.0678,0.0515,0.0176,0.206300005,0.359100014,0.3759,20.40341,0.3415,0.90655696,0.6823612,0.5564074,4.29646,0.6092383,4.194079,0.7269299,0.7381032,0.6244668,1.8871762,0.72692996,0.84278697,-0.6823612,1.5889182
