,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
1422,honghailan,6033,371151.7385,2385500.451,0.0682,0.069600001,0.0528,0.0361,0.008,0.157199994,0.283800006,0.234400004,40.93767,20.570908,1.01E-18,81.87534,53.178368,4.817614,2.3671908,10.079582,-0.7129518,0.9919648,0.954646,1.2477876,20.787611,301.1475,0.000587486,1785.5841,0.000559059,1709.6394,0.000744918,2190.3806,0.005283108,7.7995687,0.014222148,0.21878447,29.105263,15.193294,7016.5757,2337333.2
1423,honghailan,6034,371153.707,2385507.404,0.068899997,0.070500001,0.051399998,0.037900001,0.008,0.203999996,0.342200011,0.3759,40.74515,18.48353,-1.76E-18,81.4903,49.05323,4.7745004,2.313177,8.604921,-0.76073176,0.99245965,0.95159495,1.2937685,21.836796,297.29672,0.000590299,1768.0712,0.00056011,1687.1268,0.000780796,2236.73,0.005854774,7.6917677,0.017688418,0.22522257,24.880886,7.233197,6287.2656,2128605.5
1424,honghailan,6037,371153.8454,2385490.435,0.075300001,0.0669,0.0471,0.0284,0.0112,0.113499999,0.178599998,0.178000003,41.718838,20.016516,-1.22E-18,83.437675,48.04113,4.7628736,2.4039996,10.959311,-0.74382,0.9929143,0.954646,1.2477876,21.153393,301.1475,0.000563308,1855.2065,0.000536883,1773.3514,0.000699219,2329.5073,0.005317639,7.8205414,0.009993613,0.2028322,32.02493,35.369083,5639.8687,2371319.8
1425,honghailan,6038,371157.6818,2385483.953,0.072099999,0.068700001,0.066399999,0.035500001,0.0128,0.240999997,0.435799986,0.459800005,41.624653,20.389585,2.06E-18,83.249306,48.19269,4.7505083,2.4200516,11.415737,-0.73356724,0.9925225,0.9576613,1.2023461,21.516129,305.01172,0.000564396,1853.2229,0.000542124,1769.704,0.000667224,2266.5103,0.005659103,7.782986,0.008916157,0.20157571,33.36565,64.74343,5706.368,2319419.5
1426,honghailan,6039,371170.1675,2385483.075,0.072099999,0.064999998,0.0528,0.037900001,0.0112,0.176799998,0.341500014,0.371100008,40.739613,18.220287,-1.69E-20,81.479225,42.95317,4.6774964,2.3816774,10.1871605,-0.7608216,0.9922675,0.9529867,1.221239,22.351032,299.48376,0.000586061,1782.646,0.000560028,1695.2052,0.000704016,2212.0884,0.005908487,7.683699,0.009808751,0.19944635,29.927979,29.28137,5002.418,2058874.6
1427,honghailan,6040,371175.2211,2385480.555,0.069700003,0.0614,0.045699999,0.031399999,0.0072,0.1655,0.308600008,0.325500011,40.59557,17.238096,-1.35E-18,81.19114,40.326347,4.6256866,2.355248,9.73982,-0.74085104,0.99228436,0.9482567,1.2403561,23.385757,294.0089,0.000593183,1756.3383,0.000563704,1662.7546,0.000727581,2198.273,0.005962201,7.621374,0.009843708,0.19624586,28.62604,-37.615166,3684.4468,1988611.5
1428,honghailan,6041,371190.7257,2385498.97,0.0713,0.064999998,0.052099999,0.039099999,0.0112,0.179900005,0.280900002,0.309899986,42.28532,21.1679,-7.84E-19,84.57064,55.64667,4.806441,2.371079,10.150037,-0.7051316,0.99197316,0.9448811,1.3473054,21.467066,289.17963,0.000550948,1904.6826,0.000520877,1800.7113,0.000728293,2603.3862,0.006038935,7.7734537,0.01485323,0.22050187,29.024931,-90.5394,8076.3,2304759.8
1429,honghailan,6042,371196.4672,2385497.25,0.072099999,0.0669,0.050700001,0.037300002,0.016000001,0.144400001,0.198300004,0.245199993,42.757618,20.837372,-2.55E-18,85.515236,54.825947,4.814408,2.355831,10.019999,-0.71255845,0.99112487,0.9544091,1.3076923,21.840237,300.14792,0.000541854,1934.8491,0.000517,1848.5859,0.000697655,2559.3728,0.006441786,7.7046638,0.015144309,0.22453293,28.523546,-115.82896,7892.4937,2268229.2
1430,honghailan,6043,371185.3414,2385507.622,0.074500002,0.069600001,0.0493,0.034899998,0.0096,0.175300002,0.362699986,0.368699998,42.2687,18.670183,-9.74E-19,84.5374,47.11841,4.7080884,2.369782,9.601913,-0.7181297,0.9914576,0.9375839,1.3776435,22.401814,281.09668,0.000551633,1890.8912,0.000519917,1766.0764,0.000736075,2675.5317,0.006422603,7.6505027,0.014025703,0.22865704,27.562326,-27.099556,6286.369,2147897
1431,honghailan,6044,371187.7094,2385518.92,0.073700003,0.063199997,0.0535,0.034899998,0.016799999,0.141399994,0.264099985,0.305099994,41.82687,18.098835,-1.12E-18,83.65374,47.48952,4.687297,2.326873,8.6444645,-0.7252131,0.9914249,0.9458705,1.25,23.059525,291.29166,0.0005655,1841.9226,0.000538513,1731.7798,0.000687983,2359.637,0.006533866,7.597786,0.0172359,0.2291263,24.905817,-19.88211,5821.8833,2057382.9
1432,honghailan,6048,371203.1003,2385498.931,0.076099999,0.0678,0.056400001,0.042100001,0.0104,0.159500003,0.277999997,0.252400011,43.380886,20.069607,2.44E-18,86.76177,51.162083,4.782816,2.349573,10.143517,-0.72127944,0.9915303,0.9597589,1.2521994,22.278593,306.8006,0.00052304,1998.9325,0.000501716,1920.6232,0.000647933,2522.3755,0.006353542,7.7129602,0.013683178,0.20735875,29.116343,-113.82632,7624.907,2280387.2
1433,honghailan,6049,371208.728,2385530.972,0.068899997,0.065899998,0.055,0.040899999,0.0152,0.202500001,0.385399997,0.393900007,42.177284,18.386852,-2.19E-18,84.35457,47.320263,4.737197,2.3532765,9.05798,-0.73537284,0.99074054,0.91698915,1.4365325,21.575851,259.99072,0.000556582,1874.9907,0.00051047,1722.0006,0.000794714,2692.969,0.006388072,7.589417,0.015597894,0.23364632,26.227146,53.40423,6711.6055,2141873.5
1434,honghailan,6050,372438.8828,2383402,0.0713,0.070500001,0.0493,0.0361,0.0104,0.178399995,0.448199987,0.455000013,41.81579,65.89543,1.57E-18,83.28532,248.34242,5.072972,2.558871,18.981256,-0.6320207,0.9877656,0.9402357,1.469697,17.58788,283.15756,0.000612361,1814.909,0.000581458,1674.1708,0.000815241,3160.7334,0.007780788,7.8879886,0.009257676,0.23947828,51.393353,4929.845,235213.02,2842712.5
1435,honghailan,6051,372428.5641,2383394.737,0.076899998,0.069600001,0.052099999,0.040899999,0.0128,0.184400007,0.376599997,0.407099992,39.1759,27.759918,6.54E-19,77.673134,127.9818,4.787851,2.5266235,16.539062,-0.7404031,0.9921011,0.9639213,1.2099125,20.29446,312.32944,0.000647365,1657.0933,0.000624618,1598.5687,0.000776456,2004.1837,0.005164172,7.950906,0.005297902,0.18394771,47.354572,366.0755,17014.611,2157009
1436,honghailan,6052,372460.4729,2383380.409,0.0682,0.071400002,0.067100003,0.041499998,0.028899999,0.206300005,0.492000014,0.426200002,47.38781,118.61968,9.39E-19,94.77562,439.9081,4.5963545,2.3125427,13.799495,-0.4619227,0.94745046,0.89732015,7.909434,14.079246,206.19246,0.000554405,2036.2075,0.000513724,1723.7576,0.002330025,29710.352,0.06827756,6.6206694,0.007201836,0.4076389,34.570637,5068.5117,318266.12,1715542.9
1437,honghailan,6053,372442.2166,2383379.973,0.069700003,0.064099997,0.050000001,0.032600001,0.0096,0.130799994,0.312999994,0.325500011,40.03601,36.93222,5.42E-19,80.07202,103.03636,4.9039626,2.4911609,16.390497,-0.73762506,0.9906872,0.9436937,1.3603604,19.678679,287.97897,0.000623976,1733.985,0.000591051,1630.0018,0.000836594,2377.5525,0.00549029,7.883657,0.010693606,0.21990806,44.69252,1909.2605,83840.625,2272579
1438,honghailan,6055,372482.5392,2383358.224,0.077699997,0.0623,0.0535,0.045000002,0.0144,0.158000007,0.342200011,0.3495,49.012466,132.73253,1.48E-18,97.68421,544.0886,4.3417687,2.2108634,13.150101,-0.51568604,0.93248963,0.90535784,12.2420635,13.5079365,201.51587,0.000557526,2055.3928,0.000527108,1718.3724,0.003331421,47900.348,0.11451723,6.188066,0.006609981,0.44840944,32.556786,2575.094,333806.7,1248585.9
1439,honghailan,6056,372483.6901,2383322.545,0.069700003,0.070500001,0.055,0.036699999,0.0176,0.147400007,0.312299997,0.323100001,44.628807,69.887146,2.74E-18,89.091415,246.61491,5.1167655,2.526389,20.400135,-0.60332227,0.98114634,0.89761907,1.5523809,16.263493,241.23492,0.000554347,2010.4445,0.000512045,1731.8551,0.000774797,3568.5874,0.012223663,7.645829,0.008923691,0.27694494,52.603878,4092.8733,201214.16,2997516.5
1440,honghailan,6059,372426.8641,2383352.813,0.070500001,0.069600001,0.043499999,0.0296,0.008,0.166299999,0.359100014,0.367500007,38.609417,16.553818,-3.18E-19,76.872574,65.8231,4.4788423,2.3625488,10.753708,-0.74325156,0.992249,0.9609604,1.255132,24.1261,308.44867,0.000656103,1595.9237,0.000631411,1532.8308,0.000818107,2004.3108,0.006380399,7.6038733,0.001828952,0.177113,32.105263,1.6984639,2930.0923,1664471.4
1441,honghailan,6060,372434.6826,2383345.273,0.069700003,0.064099997,0.048500001,0.033799998,0.0144,0.162499994,0.388999999,0.359100014,38.74792,17.922607,-2.87E-18,76.80055,98.25385,4.4639297,2.4256988,12.38264,-0.7541803,0.9927914,0.9506287,1.2307693,23.934912,296.73965,0.000654312,1603.5089,0.00062497,1519.0452,0.00079055,2000.0769,0.006127178,7.6864767,-0.001931169,0.1644479,37.085873,9.746109,3335.0823,1710780.9
1442,honghailan,6061,372443.136,2383353.925,0.072099999,0.0669,0.0471,0.0296,0.0056,0.154200003,0.352499992,0.419,38.180054,20.687801,9.42E-19,75.49307,119.42447,4.4965496,2.4352665,13.83157,-0.7386232,0.9922705,0.96911126,1.1560694,22.260115,319.0578,0.000672832,1571.9307,0.00065431,1519.1119,0.000769439,1830.1561,0.005655267,7.7565136,0.000778604,0.1561861,40.70914,161.12115,7438.0107,1846976.6
1443,honghailan,6062,372445.0013,2383345.868,0.072899997,0.0623,0.046399999,0.0266,0.0096,0.160999998,0.412400007,0.40110001,38.30194,20.299414,-6.23E-18,75.38781,148.23741,4.414381,2.4405546,13.967158,-0.7296315,0.9922168,0.9697406,1.1210375,22.8098,320.12967,0.000673632,1568.049,0.000656663,1513.4049,0.000741507,1786.6254,0.005877794,7.7076216,-0.001122049,0.14895101,41.523544,130.01561,6898.08,1782645.6
1444,honghailan,6063,372438.4529,2383335.192,0.0682,0.068700001,0.044300001,0.032000002,0.008,0.166999996,0.397000015,0.371100008,38.632965,18.966393,1.46E-18,76.39612,118.09516,4.504721,2.4157958,12.451272,-0.731092,0.99262464,0.9583333,1.1666666,23.450293,306.1111,0.00066014,1591.8743,0.000635978,1518.8129,0.000756785,1884.1199,0.006000568,7.700511,0.00157375,0.16472477,36.800552,49.09276,4690.8223,1779580.4
1445,honghailan,6064,372446.6682,2383333.366,0.065800004,0.068700001,0.042800002,0.0385,0.0096,0.158700004,0.43720001,0.432200015,38.657894,20.477146,6.84E-19,76.099724,152.22275,4.4685383,2.4301708,13.601033,-0.7147966,0.9913685,0.96748555,1.1300578,23.34682,317.30057,0.000661161,1595.8237,0.00064277,1537.5361,0.000734722,1828.974,0.006261462,7.6732297,0.001161046,0.1589086,39.98061,91.59907,6718.8887,1782419.4
1446,honghailan,6065,372470.7321,2383284.754,0.065800004,0.069600001,0.052099999,0.037300002,0.0136,0.127100006,0.306400001,0.252400011,41.842106,23.279778,1.38E-18,83.35734,103.08837,4.716372,2.2727704,8.934262,-0.63747114,0.9862222,0.9586397,1.2647059,23.32353,305.64117,0.000574726,1847.3529,0.000553143,1766.8455,0.000710075,2370.394,0.008421513,7.3897176,0.019591782,0.21844102,25.3241,-372.49512,13504.091,2005377.2
1447,honghailan,6068,372518.7572,2383285.808,0.077699997,0.068700001,0.072800003,0.0515,0.024900001,0.182099998,0.363400012,0.331499994,52.98892,109.78658,-3.49E-19,105.97784,385.47873,3.9634874,2.118921,22.811604,-0.45283365,0.9100637,0.8571908,14.290909,12.545455,156.65454,0.000482577,2344.8137,0.000437553,1832.1808,0.003768063,56495.12,0.19080578,5.403367,0.006882282,0.5261797,53.66759,-1667.2756,210725.77,849019.75
1448,honghailan,6070,372461.1229,2383213.767,0.072899997,0.072400004,0.048500001,0.0403,0.0088,0.155000001,0.325399995,0.297899991,44.015236,18.125807,1.51E-18,88.03047,49.92982,4.5705566,2.299667,8.059654,-0.78608024,0.988107,0.9187307,1.4643962,26.065016,261.41486,0.00050837,2043.6904,0.000468058,1877.6746,0.000737683,2997.189,0.009280929,7.2527766,0.020816345,0.26061365,22.573408,68.64628,14291.003,1843670.9
1449,honghailan,6071,372490.2059,2383214.889,0.074500002,0.070500001,0.043499999,0.037300002,0.0088,0.145899996,0.383899987,0.393900007,43.11496,22.616978,2.60E-18,86.055405,80.883354,4.7744145,2.3466399,9.890288,-0.7865644,0.99160844,0.9386261,1.2792792,23.672672,283.22223,0.000532458,1970.3394,0.000501305,1848.238,0.000674517,2524.1501,0.006487826,7.6644006,0.01620386,0.20065252,28.65651,419.01822,21372.28,2136488.5
1450,honghailan,6072,372502.1704,2383191.793,0.0713,0.0788,0.057799999,0.045600001,0.0176,0.163299993,0.307900012,0.291900009,46.71468,84.71084,2.28E-18,93.254845,324.73285,4.802671,2.4047666,13.62297,-0.59450877,0.97595334,0.9073387,2.709571,19.508251,240.57095,0.000518028,2112.802,0.000481432,1840.766,0.0009913,8685.185,0.030447895,7.028084,0.009317709,0.3229263,35.69529,4924.5225,223758.92,2125841.2
1451,honghailan,6073,372487.25,2383100.228,0.076899998,0.0779,0.07,0.048,0.016799999,0.203199998,0.420399994,0.403499991,39.88781,25.091291,1.86E-18,78.556786,172.41298,4.704151,2.4315834,15.86766,-0.7132763,0.992532,0.97582376,1.1289399,21.802292,327.6361,0.000624403,1712.4528,0.000610216,1669.952,0.000697803,1944.8624,0.005444249,7.9120255,0.004657145,0.16905035,44.318558,-55.61107,8537.01,2166921.5
1452,honghailan,6074,372471.5866,2383075.833,0.072099999,0.075099997,0.056400001,0.044399999,0.0128,0.158000007,0.342999995,0.359100014,43.25485,31.267462,-4.00E-18,86.5097,77.806694,4.840443,2.474834,16.937677,-0.6786511,0.99118185,0.9713617,1.1469741,24.227665,321.9049,0.000533382,1983.9913,0.000518448,1927.9034,0.000609864,2271.1096,0.006388072,7.8092175,0.007810413,0.18274938,47.263157,768.5898,36676.945,2338005.5
1453,honghailan,6075,373619.3483,2381796.655,0.073700003,0.070500001,0.0535,0.037900001,0.016799999,0.1105,0.197600007,0.202000007,41.96676,23.780058,9.08E-19,83.93352,53.513584,4.502683,2.4770246,14.725255,-0.73364395,0.990084,0.9639213,1.2099125,24.918367,312.32944,0.000548491,1917.4985,0.000528015,1851.5526,0.000670408,2288.895,0.007884378,7.4725113,0.00526398,0.19291514,41.606647,608.54596,17235.713,1810934.2
1454,honghailan,6076,373626.8532,2381797.128,0.067400001,0.0669,0.037799999,0.0272,0.0104,0.118000001,0.262600005,0.270399988,41.037395,15.254834,-1.50E-18,82.07479,30.1246,4.2376475,2.383261,10.78488,-0.75949013,0.9902668,0.95159495,1.2937685,26.560831,297.29672,0.000570438,1817.4926,0.000541797,1735.2318,0.000747674,2306.8398,0.009127462,7.251149,-0.000827357,0.21125124,30.894737,233.61429,6290.708,1539414
1455,honghailan,6077,373617.9936,2381786.119,0.0713,0.068700001,0.0557,0.047400001,0.0152,0.227400005,0.434300005,0.489800006,40.782547,19.220028,5.42E-19,81.565094,45.265152,4.3940587,2.3943663,11.450835,-0.76723146,0.9897748,0.93882173,1.3806647,26.987915,282.55286,0.00057649,1815.8398,0.000539843,1710.5985,0.000806,2459.8337,0.009821901,7.250076,0.009237848,0.23680569,31.614958,559.74677,16979.648,1493124.1
1456,honghailan,6078,373631.1381,2381790.183,0.072099999,0.071400002,0.0557,0.030200001,0.0136,0.1338,0.27579999,0.251199991,40.439056,11.678419,-3.60E-18,80.87811,21.541931,4.122327,2.3213437,8.969554,-0.77280116,0.9895759,0.94273955,1.2964072,29.39521,287.46707,0.00058493,1758.4551,0.000550888,1661.6052,0.000763277,2253.7065,0.010677481,7.0723243,-0.006653594,0.24614532,25.171745,73.10856,1975.8113,1357385.9
1457,honghailan,6079,373635.8419,2381804.639,0.074500002,0.073299997,0.065700002,0.044399999,0.022500001,0.203999996,0.425500005,0.425000012,40.652355,14.420694,-4.98E-19,81.30471,30.716017,4.416329,2.32219,9.566051,-0.77742934,0.99167484,0.94514924,1.2865672,24.958208,290.17612,0.000585572,1769.597,0.000553464,1674.7494,0.000751953,2271.1255,0.007773114,7.419456,0.004507264,0.22935696,26.966759,85.26732,3627.0693,1681024
1458,honghailan,6080,373635.1372,2381781.407,0.073700003,0.064999998,0.057799999,0.040899999,0.0185,0.188899994,0.400700003,0.390300006,40.009697,11.555307,-3.16E-18,80.019394,22.456688,4.1661754,2.3031604,8.432557,-0.7812244,0.98969316,0.9287614,1.3191489,28.68997,272.65958,0.00059939,1716.7173,0.00055619,1597.6947,0.000792534,2250.2888,0.010002226,7.104045,-0.002448706,0.2517368,23.764544,78.04268,2288.874,1375686.8
1459,honghailan,6081,373643.6303,2381789.238,0.070500001,0.0669,0.059300002,0.039099999,0.0152,0.185100004,0.39410001,0.342299998,40.21191,10.299969,-5.03E-18,80.42382,18.233116,4.063355,2.2968824,8.013054,-0.788457,0.99035305,0.93542296,1.3262839,30.190332,279.42297,0.000592307,1730.704,0.000553331,1622.9861,0.000790775,2270.4048,0.010447281,7.021439,-0.011154847,0.2409334,22.966759,26.26182,922.6514,1299312
1460,honghailan,6082,373653.9756,2381788.683,0.0682,0.065899998,0.045699999,0.032000002,0.0088,0.142100006,0.292600006,0.324299991,40.6108,14.14077,1.00E-18,81.2216,26.139256,4.2340946,2.389091,10.878364,-0.7575293,0.99058527,0.9246549,1.404908,26.81595,267.74847,0.000586432,1762.1779,0.000541918,1633.0824,0.000827408,2450.0706,0.009185012,7.2162223,-0.005356743,0.24316432,30.423822,127.49764,3549.1453,1475791
1461,honghailan,6083,373663.2096,2381791.196,0.0682,0.065899998,0.051399998,0.030200001,0.0072,0.171599999,0.354699999,0.362699986,40.8892,17.835367,-1.19E-18,81.60942,54.731102,4.4901323,2.4042199,11.908749,-0.7759264,0.9913708,0.94273955,1.2964072,24.05988,287.46707,0.000586021,1784.3323,0.000550844,1689.9418,0.000765995,2278.066,0.00769638,7.4799404,0.002765446,0.2039094,33.911358,111.731735,6535.2183,1728514.6
1462,honghailan,6084,373660.4023,2381800.155,0.072099999,0.070500001,0.067100003,0.046799999,0.0233,0.228100002,0.435000002,0.47299999,40.36288,22.416794,-1.65E-18,80.38504,80.68,4.670601,2.4680965,15.452636,-0.7368495,0.99156946,0.93295455,1.3363637,21.933332,276.76968,0.0006044,1744.9,0.00056289,1634.629,0.000810183,2303.5637,0.006384236,7.7432933,0.001898838,0.19865817,42.92521,76.32912,8891.588,1950168.2
1463,honghailan,6085,373664.8367,2381814.162,0.069700003,0.070500001,0.060699999,0.0427,0.0128,0.268099993,0.510999978,0.583299994,41.185596,42.702396,-6.12E-19,82.03047,143.46445,5.097437,2.5946753,22.9346,-0.66151285,0.9906913,0.9378765,1.3162651,17.433735,282.09036,0.00059525,1835.4789,0.000556725,1729.0524,0.000787833,2380.8013,0.004699933,8.156884,0.006306671,0.19306861,62.40443,1347.9243,63849.355,2927626.8
1464,honghailan,6086,373672.2583,2381813.686,0.074500002,0.068700001,0.0614,0.039700001,0.0144,0.209999993,0.386099994,0.264400005,41.75208,48.67953,-5.74E-19,83.16344,156.60764,5.1993203,2.6564772,26.349815,-0.61673975,0.9907865,0.9410554,1.269461,15.592814,285.8982,0.000583933,1896.7185,0.000548827,1788.8033,0.000742571,2390.6587,0.003982474,8.357858,0.004940977,0.16447408,73.941826,1282.67,65477.145,3501105.2
1465,honghailan,6087,373677.3436,2381819.686,0.0713,0.073299997,0.072099999,0.049199998,0.0241,0.254500002,0.509599984,0.545000017,41.85734,56.95056,2.01E-18,83.37396,183.42525,5.2172604,2.6595695,28.96917,-0.6135399,0.9909903,0.9576613,1.2023461,16.002934,305.01172,0.000587809,1908.8563,0.000563969,1823.143,0.000700212,2315.5806,0.00375611,8.372622,0.005171991,0.15478487,80.3518,2083.4116,97445.71,3625460.8
1466,honghailan,6088,373690.3585,2381830.14,0.072099999,0.063199997,0.0557,0.041499998,0.019300001,0.172299996,0.331999987,0.157600001,43.584488,70.81073,2.91E-19,86.822716,221.56413,5.455779,2.7340279,35.528126,-0.5824011,0.99026114,0.9697406,1.1210375,14.002882,320.12967,0.000548882,2086.5073,0.000535386,2010.2969,0.000602864,2391.3486,0.003230485,8.565256,0.004122217,0.1300738,100.28255,1822.4308,105194.32,4946716
1467,honghailan,6089,373675.609,2381793.581,0.0713,0.068700001,0.057799999,0.045600001,0.0176,0.187399998,0.339300007,0.333900005,41.584488,23.86059,6.10E-19,83,70.210526,4.7146945,2.4845755,15.285963,-0.72201633,0.99059343,0.9444237,1.3233533,21.39521,289.07187,0.000567706,1860.3473,0.000534287,1766.608,0.000758049,2416.6855,0.006813944,7.692066,0.004143844,0.20447524,43.00277,141.19893,11116.191,2040585.8
1468,honghailan,6095,373859.1948,2381748.356,0.0682,0.064099997,0.059999999,0.039700001,0.0096,0.254500002,0.47299999,0.481400013,34.50831,13.928601,1.53E-18,60.34626,622.15436,3.6718104,2.284793,7.844831,-0.79244965,0.99091244,0.9357639,1.5152439,25.713415,277.85974,0.000801692,1306.3506,0.000748606,1226.6672,0.001243442,1918.4634,0.008605674,7.270283,0.013417716,0.23682958,22.65097,184.86664,5448.0093,1122919.9
