,CLASS_NAME,num,x,y,Entropy,Alpha,Anisotropy,HA,H(1-A),(1-H)A,(1-H)(1-A)
4138,mulan,1704,371251.1658,2385273.426,0.8175876,28.001534,0.49196014,22.893707,-22.076118,5.1078267,-4.925414
4139,mulan,1705,371195.1658,2385271.426,0.74845135,19.95561,0.5726474,14.935803,-14.187352,5.019807,-4.768258
4140,mulan,1706,371127.1658,2385269.426,0.66070443,18.02285,0.6573697,11.907777,-11.247072,6.115073,-5.7757773
4141,mulan,1708,371208.6658,2385265.926,0.77077836,20.980124,0.5482191,16.171024,-15.400247,4.8090982,-4.579877
4142,mulan,1709,371099.1658,2385260.926,0.6518333,21.053751,0.66510415,13.723536,-13.071703,7.330215,-6.9820485
4143,mulan,1710,371251.6658,2385260.926,0.8101109,28.806164,0.5014702,23.336187,-22.526077,5.469976,-5.2800865
4144,mulan,1711,371262.6658,2385260.426,0.8200228,29.399548,0.48881426,24.1083,-23.288277,5.291248,-5.1112704
4145,mulan,1712,371147.6658,2385258.926,0.7055315,19.280039,0.6161014,13.6026745,-12.897142,5.6773643,-5.382896
4146,mulan,1713,371174.1658,2385258.926,0.720459,17.970396,0.60146666,12.946934,-12.226475,5.023463,-4.7439218
4147,mulan,1714,371134.6658,2385255.926,0.6869891,19.043827,0.6336357,13.082902,-12.395913,5.960925,-5.647914
4148,mulan,1715,371267.6658,2385255.426,0.8185328,28.306482,0.49074197,23.169785,-22.351252,5.1366973,-4.95523
4149,mulan,1716,371109.6658,2385251.426,0.6984563,20.10407,0.6228734,14.041815,-13.343358,6.0622563,-5.7607126
4150,mulan,1717,371163.6658,2385250.926,0.7281182,20.923681,0.59376633,15.234913,-14.506795,5.6887684,-5.416887
4151,mulan,1718,371177.6658,2385249.426,0.751694,20.974796,0.56918347,15.766629,-15.014935,5.208167,-4.9598613
4152,mulan,1719,371209.1658,2385248.426,0.81174606,23.4454,0.49940914,19.031712,-18.219965,4.413689,-4.225435
4153,mulan,1720,371126.6658,2385244.426,0.730878,21.008121,0.5909585,15.354374,-14.623496,5.6537476,-5.384626
4154,mulan,1721,371107.6658,2385240.926,0.73044735,19.115976,0.5913978,13.963214,-13.232767,5.152762,-4.883209
4155,mulan,1722,371166.6658,2385240.426,0.7711726,23.65685,0.54777515,18.243515,-17.472342,5.4133363,-5.184509
4156,mulan,1723,371218.6658,2385239.426,0.82340735,24.07125,0.48440135,19.820444,-18.997038,4.250806,-4.0742135
4157,mulan,1726,371213.6658,2385231.926,0.83876,24.691633,0.4637517,20.710354,-19.871595,3.9812784,-3.8200386
4158,mulan,1729,371119.1658,2385230.926,0.71456957,18.012363,0.60729825,12.871087,-12.156517,5.141277,-4.8558464
4159,mulan,1730,371139.1658,2385220.926,0.81156063,24.391895,0.49964336,19.795502,-18.983942,4.5963936,-4.407954
4160,mulan,1731,371111.1658,2385215.426,0.76639235,23.26073,0.5531277,17.826845,-17.060453,5.4338846,-5.200277
4161,mulan,1732,371333.1658,2385213.426,0.8135707,25.018894,0.4970969,20.35464,-19.541067,4.6642556,-4.477826
4162,mulan,1734,371140.6658,2385209.426,0.8235391,26.191301,0.48422858,21.569561,-20.746021,4.6217413,-4.44528
4163,mulan,1735,371136.6658,2385202.426,0.83032125,26.81284,0.47523382,22.263271,-21.43295,4.549569,-4.3798904
4164,mulan,1736,371298.1658,2385198.926,0.8794525,29.844254,0.40299526,26.246605,-25.367151,3.5976493,-3.4771018
4165,mulan,1737,371126.1658,2385195.926,0.839186,25.28903,0.4631631,21.2222,-20.383015,4.0668297,-3.9060159
4166,mulan,1738,370941.6658,2385192.426,0.7796632,22.40615,0.53810054,17.469252,-16.689589,4.9368997,-4.7165627
4167,mulan,1740,370975.6658,2385182.426,0.73329264,20.827736,0.5884871,15.272825,-14.539533,5.5549107,-5.2882032
4168,mulan,1741,370938.6658,2385178.926,0.78820676,23.808216,0.52813935,18.765797,-17.97759,5.0424194,-4.830626
4169,mulan,1742,370986.1658,2385178.926,0.7359372,19.186043,0.58576447,14.119722,-13.383785,5.0663204,-4.802258
4170,mulan,1743,370950.6658,2385178.426,0.7576072,23.488047,0.5627953,17.794714,-17.037107,5.6933327,-5.45094
4171,mulan,1744,371001.1658,2385172.926,0.7190688,19.038233,0.6028501,13.689799,-12.970731,5.348433,-5.067502
4172,mulan,1746,370944.1658,2385171.426,0.7501219,22.817068,0.5708663,17.115582,-16.36546,5.7014856,-5.4516077
4173,mulan,1749,370953.1658,2385164.426,0.6995467,23.37881,0.6218364,16.35457,-15.655024,7.024241,-6.723788
4174,mulan,1754,370941.6658,2385157.426,0.72781086,23.554104,0.5940778,17.142933,-16.415121,6.4111714,-6.1389823
4175,mulan,1755,371290.6658,2385156.926,0.8622439,30.362001,0.4298955,26.179451,-25.317205,4.1825514,-4.044795
4176,mulan,1756,371038.4158,2385155.926,0.7047263,20.702028,0.6168773,14.589263,-13.884537,6.112765,-5.817491
4177,mulan,1757,370930.1658,2385150.926,0.75206786,23.744286,0.5687824,17.857315,-17.105246,5.8869715,-5.6390395
4178,mulan,1758,371001.6658,2385149.426,0.62205946,17.81321,0.69012517,11.080875,-10.458817,6.732334,-6.3543935
4179,mulan,1759,370989.1658,2385148.926,0.63929224,19.522036,0.67581487,12.480286,-11.840994,7.04175,-6.681042
4180,mulan,1761,370939.1658,2385146.926,0.7261751,23.57623,0.59573245,17.120472,-16.394297,6.455758,-6.181933
4181,mulan,1762,370957.1658,2385144.426,0.6689679,23.005697,0.65004283,15.390073,-14.721106,7.6156244,-7.284592
4182,mulan,1763,370997.1658,2385140.926,0.5951262,18.562113,0.7116056,11.0468,-10.4516735,7.515313,-7.1104393
4183,mulan,1764,370943.1658,2385135.926,0.70214915,21.976309,0.61935157,15.430647,-14.7284975,6.5456624,-6.2478113
4184,mulan,1766,370998.6658,2385132.926,0.5819593,18.726583,0.7217373,10.898109,-10.316151,7.828474,-7.4104333
4185,mulan,1767,371024.1658,2385127.426,0.64798695,21.29284,0.6684165,13.797482,-13.149495,7.495357,-7.1433444
4186,mulan,1768,370943.6658,2385126.926,0.72889185,22.088684,0.592981,16.100262,-15.37137,5.9884224,-5.7173142
4187,mulan,1769,370954.1658,2385125.926,0.73796713,21.73896,0.58366317,16.042639,-15.304671,5.696322,-5.434289
4188,mulan,1770,370931.6658,2385121.426,0.7782123,26.288507,0.5397693,20.45804,-19.679829,5.830467,-5.60868
4189,mulan,1773,370932.1658,2385112.926,0.7687661,26.271526,0.55047804,20.19666,-19.427893,6.0748672,-5.8436337
4190,mulan,1774,370918.1658,2385112.426,0.7582712,27.641321,0.56207204,20.959618,-20.201347,6.681703,-6.4399743
4191,mulan,1775,371007.6658,2385105.926,0.65959764,19.837788,0.65834206,13.084958,-12.42536,6.75283,-6.4124274
4192,mulan,1776,370971.6658,2385104.426,0.6375098,16.373981,0.6773165,10.438574,-9.8010645,5.9354076,-5.5729175
4193,mulan,1777,371038.6658,2385104.426,0.7244917,23.42472,0.5974289,16.971016,-16.246525,6.453705,-6.1781964
4194,mulan,1779,370901.6658,2385096.926,0.7465425,24.799343,0.5746737,18.513763,-17.767221,6.285579,-6.0321217
4195,mulan,1780,370971.1658,2385092.926,0.65326023,17.638058,0.663869,11.522242,-10.868981,6.115816,-5.7690763
4196,mulan,1781,371000.6658,2385089.926,0.6865714,20.756145,0.6340229,14.250576,-13.564005,6.505569,-6.1921406
4197,mulan,1782,370917.1658,2385087.926,0.7573506,23.279215,0.56307447,17.630527,-16.873177,5.648687,-5.406038
4198,mulan,1783,371127.1658,2385087.426,0.63349646,15.669665,0.6806792,9.926678,-9.293181,5.7429876,-5.3764844
4199,mulan,1784,371184.1658,2385081.926,0.66275793,19.929363,0.65556014,13.2083435,-12.545586,6.7210197,-6.3837776
4200,mulan,1785,370901.6658,2385078.926,0.7418701,20.642488,0.5795945,15.314045,-14.572175,5.3284435,-5.0703135
4201,mulan,1786,371007.6658,2385076.426,0.70380527,21.363201,0.61776316,15.035534,-14.331728,6.3276677,-6.0314727
4202,mulan,1787,371172.1658,2385075.426,0.6662471,18.729227,0.6524685,12.478293,-11.812047,6.250933,-5.9171805
4203,mulan,1788,371195.1658,2385073.426,0.7366104,23.26808,0.5850687,17.13951,-16.402899,6.12857,-5.8651805
4204,mulan,1789,370953.1658,2385070.926,0.7699587,23.439241,0.54914075,18.047247,-17.277288,5.391994,-5.161953
4205,mulan,1790,370878.6658,2385069.926,0.8026364,25.190336,0.51076335,20.218681,-19.416044,4.971656,-4.774292
4206,mulan,1792,370901.1658,2385069.926,0.7117206,17.659794,0.610092,12.568839,-11.857119,5.0909553,-4.8026757
4207,mulan,1795,371154.6658,2385067.926,0.6571226,17.8938,0.6605087,11.758421,-11.101298,6.13538,-5.7925024
4208,mulan,1796,371163.6658,2385062.926,0.63261473,17.483042,0.68141466,11.06003,-10.427415,6.423012,-6.055627
4209,mulan,1797,371194.6658,2385058.926,0.7398145,23.874977,0.58174205,17.663055,-16.92324,6.211922,-5.951737
4210,mulan,1798,370889.1658,2385057.426,0.68415546,18.61162,0.63625574,12.733241,-12.049086,5.8783784,-5.562534
4211,mulan,1799,371173.6658,2385057.426,0.66016185,18.761345,0.6578466,12.385524,-11.725363,6.3758206,-6.0359826
4212,mulan,1800,370954.1658,2385054.426,0.75412863,22.561556,0.5665647,17.014315,-16.260187,5.5472407,-5.301369
4213,mulan,1801,371108.1658,2385051.426,0.61287886,13.910949,0.6975649,8.525726,-7.9128475,5.3852224,-4.998101
4214,mulan,1802,371189.1658,2385047.426,0.8264798,27.336771,0.4803532,22.593288,-21.76681,4.743482,-4.569962
4215,mulan,1803,371127.6658,2385045.926,0.5725451,13.83245,0.72884,7.9197016,-7.3471565,5.9127483,-5.4852934
4216,mulan,1804,371142.6658,2385043.926,0.57685566,13.776743,0.72560227,7.947192,-7.3703365,5.8295507,-5.4064064
4217,mulan,1806,371200.6658,2385030.926,0.8828855,30.241278,0.3973813,26.699587,-25.8167,3.5416915,-3.4245772
4218,mulan,1807,371178.6658,2385023.426,0.7246155,20.432142,0.5973044,14.805448,-14.080832,5.626695,-5.3513107
4219,mulan,1812,371529.3112,2384866.255,0.5566854,17.489725,0.7405487,9.736275,-9.179589,7.753451,-7.3101363
4220,mulan,1814,371497.3112,2384860.255,0.5972607,18.049728,0.70994085,10.780394,-10.183133,7.269335,-6.8665953
4221,mulan,1815,371522.3112,2384855.255,0.48309797,18.137657,0.7910014,8.762265,-8.279167,9.375392,-8.85849
4222,mulan,1817,371509.8112,2384848.755,0.5591412,19.986937,0.73875624,11.17552,-10.616379,8.811417,-8.370558
4223,mulan,1818,371529.8112,2384848.255,0.47925448,17.363333,0.793474,8.321455,-7.8422008,9.041878,-8.521132
4224,mulan,1819,371485.8112,2384847.755,0.7231023,21.612823,0.59882426,15.628282,-14.905179,5.984542,-5.707644
4225,mulan,1822,371462.3112,2384838.755,0.68807745,18.461674,0.63262534,12.703061,-12.014984,5.758612,-5.4466896
4226,mulan,1823,371470.3112,2384835.755,0.666719,17.709845,0.6520487,11.80749,-11.140771,5.9023542,-5.569073
4227,mulan,1824,371485.3112,2384835.755,0.60828304,17.70663,0.7012428,10.770643,-10.16236,6.9359875,-6.5442705
4228,mulan,1825,371501.8112,2384834.755,0.53623956,15.931538,0.75518656,8.54312,-8.006881,7.388417,-6.9246564
4229,mulan,1827,371521.3112,2384830.755,0.5122953,14.864793,0.77170867,7.615164,-7.102868,7.249629,-6.7619247
4230,mulan,1829,371460.3112,2384827.755,0.7081138,19.06733,0.6136039,13.501839,-12.793725,5.5654907,-5.2736044
4231,mulan,1831,371511.8112,2384825.755,0.5170549,15.303471,0.768476,7.9127345,-7.39568,7.390736,-6.9077907
4232,mulan,1832,371481.8112,2384822.755,0.6177812,16.383015,0.6936077,10.121119,-9.503338,6.2618957,-5.8796773
4233,mulan,1835,371448.8112,2384817.255,0.69438565,19.695084,0.6267236,13.675983,-12.981598,6.0191,-5.7134857
4234,mulan,1836,371406.8112,2384809.255,0.81382966,23.298435,0.49676764,18.960958,-18.147127,4.3374777,-4.151307
4235,mulan,1839,371497.8112,2384804.255,0.6076115,14.759233,0.7017777,8.967879,-8.360269,5.7913537,-5.3989654
4236,mulan,1840,371425.8112,2384796.255,0.79464364,24.831047,0.52047676,19.731834,-18.93719,5.0992136,-4.893857
4237,mulan,1841,371401.8112,2384795.755,0.7712516,21.307455,0.5476861,16.433409,-15.662158,4.874046,-4.6452975
4238,mulan,1842,371492.8112,2384793.255,0.6046299,13.473558,0.7041447,8.146516,-7.541886,5.3270426,-4.9316726
4239,mulan,1844,371441.3112,2384757.755,0.5594027,14.815489,0.73856497,8.287825,-7.7284217,6.527664,-6.087067
4240,mulan,1846,371470.8112,2384755.755,0.62931734,16.57697,0.6841541,10.432174,-9.802856,6.144795,-5.774112
4241,mulan,1847,371458.3112,2384755.255,0.59825003,16.242018,0.7091671,9.716787,-9.118538,6.52523,-6.1234803
4242,mulan,1848,371450.3112,2384749.255,0.6185627,16.858564,0.6929736,10.428079,-9.809516,6.4304852,-6.049048
4243,mulan,1980,372530.9779,2383068.75,0.5989296,17.114347,0.70863485,10.250289,-9.65136,6.8640585,-6.462988
4244,mulan,1981,372539.4779,2383064.25,0.5797787,17.03413,0.7233929,9.876025,-9.296247,7.158105,-6.7378836
4245,mulan,1983,372612.9779,2383056.75,0.66000074,17.264994,0.65798813,11.394909,-10.734908,5.8700852,-5.5300856
4246,mulan,1984,372629.9779,2383043.25,0.58449644,14.91665,0.7198032,8.718729,-8.1342325,6.1979213,-5.782418
4247,mulan,1985,372565.9779,2383042.25,0.8175196,25.40183,0.49204764,20.766495,-19.948975,4.635336,-4.4528556
4248,mulan,1986,372636.4779,2383033.25,0.5677975,17.5523,0.73237836,9.966151,-9.398354,7.5861483,-7.1539454
4249,mulan,1987,372641.9779,2383028.25,0.6511981,21.293331,0.6656529,13.866177,-13.214978,7.4271545,-7.0783525
4250,mulan,1989,372651.4779,2383014.75,0.68640685,22.763836,0.63417536,15.625253,-14.938846,7.138583,-6.82499
4251,mulan,1990,372668.4779,2382999.25,0.66776836,20.650778,0.6511139,13.789936,-13.122168,6.8608418,-6.52861
4252,mulan,1992,372828.4779,2382779.25,0.6657145,17.063786,0.6529418,11.35961,-10.693895,5.704176,-5.3698907
4253,mulan,1995,372882.4779,2382712.75,0.40304473,8.458188,0.83950835,3.409028,-3.0059834,5.04916,-4.4522047
4254,mulan,1996,372884.4779,2382705.25,0.41138354,9.195771,0.8347374,3.782989,-3.3716054,5.4127827,-4.8241663
4255,mulan,1997,372887.9779,2382690.25,0.50838214,13.647548,0.77434766,6.9381695,-6.429787,6.7093782,-6.2177606
4256,mulan,1998,372893.9779,2382685.25,0.48990154,13.502575,0.78658676,6.614932,-6.1250305,6.887643,-6.3775444
4257,mulan,1999,372883.9779,2382684.75,0.5356782,15.683468,0.75558144,8.401292,-7.865614,7.282176,-6.817854
4258,mulan,2000,373202.9779,2382245.75,0.52813935,14.269173,0.76084906,7.536112,-7.0079722,6.733061,-6.2612004
4259,mulan,2001,373173.8297,2382207.734,0.68090785,21.277819,0.6392398,14.488234,-13.807325,6.789585,-6.470493
4260,mulan,2002,373210.8297,2382199.234,0.58468276,15.530811,0.7196609,9.080598,-8.495914,6.4502134,-6.0348964
4261,mulan,2003,373243.8297,2382166.734,0.63099647,15.252308,0.6827612,9.624152,-8.9931555,5.6281557,-5.259152
4262,mulan,2004,373254.8297,2382150.734,0.59095615,17.214956,0.7148398,10.173285,-9.582328,7.0416718,-6.632628
4263,mulan,2005,373263.3297,2382138.734,0.5727392,17.982685,0.72869474,10.299388,-9.726649,7.6832967,-7.256036
4264,mulan,2006,373281.3297,2382107.734,0.5757885,15.021651,0.72640604,8.649294,-8.073505,6.3723574,-5.948146
4265,mulan,2010,373765.0202,2381817.202,0.378128,12.200389,0.85339546,4.6133084,-4.2351804,7.5870805,-6.9652085
4266,mulan,2020,373804.0202,2381792.702,0.5643917,13.184574,0.734899,7.4412637,-6.876872,5.7433105,-5.307702
4267,mulan,2027,373880.0202,2381770.702,0.6068628,16.570522,0.70237327,10.056033,-9.44917,6.514489,-6.1213517
4268,mulan,2031,373883.5202,2381761.202,0.61831677,15.811286,0.6931732,9.776383,-9.158067,6.0349026,-5.6532197
4269,mulan,2049,373868.5202,2381714.202,0.7450134,21.36256,0.5762902,15.915394,-15.170381,5.4471664,-5.1921797
4270,mulan,2050,375027.8853,2381713.843,0.61132294,15.128802,0.6988135,9.248584,-8.637261,5.8802185,-5.4915414
4271,mulan,2051,375043.8853,2381711.343,0.5998189,14.043792,0.70793736,8.423732,-7.8239126,5.6200604,-5.219879
4272,mulan,2055,375028.1682,2381702.467,0.60087454,16.068602,0.70710796,9.655213,-9.054339,6.413388,-6.0142627
4273,mulan,2057,375064.0916,2381700.861,0.5562848,13.383405,0.7408403,7.4449844,-6.8886995,5.9384203,-5.494705
4274,mulan,2058,375044.3853,2381698.843,0.58554435,16.00054,0.7190018,9.369025,-8.783482,6.631514,-6.2170587
4275,mulan,2062,375057.8853,2381695.343,0.53538656,14.320613,0.7557865,7.6670637,-7.131677,6.653549,-6.1889358
4276,mulan,2067,375048.2741,2381686.866,0.569644,15.889855,0.7310056,9.05156,-8.481916,6.838295,-6.407939
4277,mulan,2068,375058.8853,2381683.843,0.5562513,14.749615,0.7408647,8.204493,-7.648241,6.5451226,-6.1013737
4278,mulan,2070,373876.0202,2381681.202,0.54400057,11.967372,0.7496892,6.5102572,-5.9662566,5.4571147,-5.0011153
4279,mulan,2080,373893.0202,2381670.702,0.48190546,12.077081,0.79177016,5.820011,-5.3381057,6.2570696,-5.738975
4280,mulan,2097,374265.8562,2381643.067,0.6222315,15.689991,0.6899846,9.762806,-9.140574,5.9271846,-5.549416
4281,mulan,2099,374307.8562,2381641.567,0.63735306,18.382566,0.67744833,11.716185,-11.078832,6.6663814,-6.3037343
4282,mulan,2104,374255.8562,2381635.067,0.6835342,19.01791,0.6368281,12.999392,-12.315858,6.018518,-5.702052
4283,mulan,2105,374272.8562,2381635.067,0.71753424,20.084616,0.60437226,14.4114,-13.693866,5.6732163,-5.3907504
4284,mulan,2107,374306.3562,2381634.067,0.6408875,18.297567,0.67446655,11.726682,-11.085794,6.570885,-6.211773
4285,mulan,2108,374197.8562,2381632.567,0.3399949,9.369048,0.87361234,3.1854286,-2.8454337,6.1836195,-5.5236144
4286,mulan,2109,374293.3562,2381632.067,0.7192093,22.8224,0.6027105,16.414082,-15.694873,6.408317,-6.1275263
4287,mulan,2111,374211.3562,2381630.567,0.30097747,8.304852,0.89305073,2.4995732,-2.1985958,5.8052783,-5.106256
4288,mulan,2112,374230.3562,2381629.067,0.49339008,14.245181,0.7843043,7.028431,-6.535041,7.21675,-6.71014
4289,mulan,2119,374223.8562,2381622.567,0.4564674,11.964943,0.80782604,5.4616065,-5.005139,6.5033364,-5.959804
4290,mulan,2120,374207.3562,2381621.067,0.47324643,9.535446,0.7973089,4.5126157,-4.0393696,5.02283,-4.4960766
4291,mulan,2124,374174.3562,2381615.067,0.60367745,17.905596,0.7048981,10.809204,-10.205527,7.096391,-6.700069
4292,mulan,2125,374133.8562,2381614.567,0.5662786,14.9496155,0.73350435,8.465647,-7.8993683,6.4839687,-6.050247
4293,mulan,2128,374091.3562,2381612.567,0.6473678,15.609589,0.6689474,10.1051445,-9.457777,5.504444,-5.1518116
4294,mulan,2129,374104.3562,2381612.067,0.6388604,15.546508,0.6761791,9.932048,-9.293188,5.6144595,-5.2533197
4295,mulan,2131,374075.3562,2381609.067,0.60993224,15.368637,0.6999265,9.373827,-8.763895,5.9948096,-5.604742
4296,mulan,2135,374151.3562,2381602.067,0.60871935,16.199091,0.70089495,9.8607,-9.251981,6.338391,-5.94711
4297,mulan,2138,374112.3562,2381600.567,0.6682212,17.35286,0.6507099,11.595549,-10.927327,5.7573113,-5.4255323
4298,mulan,2139,374133.8562,2381599.567,0.63195163,16.339525,0.6819669,10.325789,-9.693838,6.013736,-5.645687
4299,mulan,2143,374069.3562,2381590.567,0.60323936,16.030567,0.70524424,9.670269,-9.06703,6.360298,-5.9635377
4300,mulan,2147,374110.8562,2381584.567,0.6924876,18.905027,0.62850755,13.091497,-12.39901,5.8135304,-5.506018
4301,mulan,2151,374065.8562,2381577.567,0.6040652,16.542084,0.7045915,9.9924965,-9.388432,6.549587,-6.153652
4302,mulan,2155,374164.8562,2381571.567,0.7317081,20.907059,0.5901104,15.297864,-14.566156,5.6091943,-5.3409023
4303,mulan,2176,374311.3562,2381516.067,0.7368567,20.79928,0.5848139,15.326089,-14.589232,5.4731913,-5.2100477
4304,mulan,2179,374299.8562,2381508.567,0.7689813,22.185858,0.55023706,17.060509,-16.291529,5.1253486,-4.89433
4305,mulan,2218,374351.3562,2381446.593,0.61371166,18.762457,0.6968951,11.514738,-10.901027,7.2477183,-6.86143
4306,mulan,2221,374408.3562,2381444.567,0.4656108,10.158551,0.8021298,4.7299314,-4.2643204,5.42862,-4.894231
4307,mulan,2222,374429.3522,2381442.476,0.4676454,10.763263,0.8008509,5.0333905,-4.565745,5.729872,-5.197518
4308,mulan,2223,374331.8562,2381443.067,0.62854165,17.163422,0.68479615,10.787926,-10.159384,6.3754964,-6.004038
4309,mulan,2226,374388.3562,2381440.067,0.49813664,13.710872,0.7811781,6.8298874,-6.331751,6.8809843,-6.379121
4310,mulan,2229,374451.8058,2381440.697,0.4909453,9.98569,0.7859052,4.9024277,-4.4114823,5.083262,-4.5742073
4311,mulan,2236,374357.3562,2381433.567,0.64777726,18.855785,0.6685964,12.214349,-11.566571,6.6414366,-6.2892137
4312,mulan,2237,374377.3562,2381433.067,0.58022064,16.35753,0.72305787,9.490977,-8.910756,6.866554,-6.4467745
4313,mulan,2243,374532.8562,2381422.567,0.5657751,16.421345,0.7338769,9.290788,-8.725013,7.130557,-6.696332
4314,mulan,2246,374435.5946,2381418.932,0.5443019,12.215868,0.7494743,6.6491203,-6.1048183,5.5667477,-5.1110497
4315,mulan,2249,374527.8562,2381414.067,0.56594825,15.90062,0.73374885,8.998928,-8.43298,6.9016924,-6.4676404
