,CLASS_NAME,num,x,y,WV2_B2,WV2_B3,WV2_B4,WV2_B5,WV2_B6,RVI,GNDVI,MTVI2,MCARI,NDWI,advanced6,advanced7,advanced8,advanced9,higher3,higher5,higher7,higher8,simple2,simple3,simple4,simple5,simple7,OHS_B1,OHS_B13,OHS_B16,OHS_B32,dif_B2,dif_B3,dif_B9,dif_B16,dif_B22,dif_B29,OHS_MSR2
64,baigurang,3920,373284.2805,2381656.755,0.076899998,0.078599997,0.056899998,0.0337,0.212300003,11.216617,0.6557162,0.6368632,0.9566729,-0.6557162,4.0444336,2.2106981,7.8346853,-0.7951759,36.015198,0.000544731,0.000505759,1760.1547,6.6424794,0.010854191,0.27892482,21.102493,5938.7295,830,581,1035,4784,-70,-95,-10,494.5,225,587,0.56526077
65,baigurang,3921,373334.816,2381638.234,0.0788,0.079999998,0.062799998,0.0305,0.194199994,10.045901,0.58592135,0.55652404,0.89688563,-0.58592135,3.234331,1.9189744,2.290736,-0.81953007,47.46254,0.000549084,0.000482134,1618.1223,5.496579,-0.027606122,0.3748966,6.6260386,125.536766,790,557,994,4310,-47,-109,-28.5,482.5,82,502,0.5741049
66,baigurang,3922,373342.489,2381621.83,0.081500001,0.078599997,0.060400002,0.032099999,0.211500004,10.595016,0.6245522,0.594269,1.006898,-0.6245522,3.0888667,1.8550491,1.95109,-0.8249606,49.38255,0.000558947,0.000482152,1554.8837,5.227893,-0.04152562,0.4292263,5.4736843,68.18276,902,566,1019,4062,-79.5,-106.5,-45.5,507.5,85,273,0.5472509
67,baigurang,3924,373359.0255,2381624.872,0.080600001,0.082099997,0.067599997,0.031300001,0.229699999,11.517571,0.6290104,0.6357642,1.2393525,-0.6290104,3.9765146,2.1458316,6.389586,-0.7894951,37.782894,0.000535207,0.000464916,1689.5034,6.2748575,0.029832497,0.35041514,16.562326,32854.71,852,645,1002,3805,-37,-10.5,-43.5,464.5,17.5,81.5,0.46240833
68,baigurang,3925,373352.94,2381643.79,0.076899998,0.073600002,0.054499999,0.028100001,0.210800007,11.97153,0.64097565,0.6087465,1.1647264,-0.64097565,3.202824,1.9314678,2.4635572,-0.82568306,50.394905,0.000548389,0.000493966,1656.9054,5.4625,-0.030018305,0.37462404,7.0110803,198.70056,920,569,1011,4242,-49.5,-6.5,-6.5,471.5,76,332.5,0.51506996
69,baigurang,3926,373311.6649,2381561.108,0.085199997,0.085699998,0.065800004,0.0418,0.214599997,8.485646,0.6108083,0.56556576,0.7547965,-0.6108083,3.8558095,2.1703746,5.4830017,-0.79195416,34.303032,0.000545676,0.000511505,1747.2072,6.6711307,-0.008155699,0.24813999,16.191135,922.8397,921,616,1004,3491,-110.5,-57,-3.5,531,57.5,-580,0.4104572
70,baigurang,3927,373274.7555,2381597.62,0.081500001,0.076399997,0.061000001,0.025699999,0.182099998,12.124514,0.60618556,0.5939842,0.9583987,-0.60618556,4.2026176,2.2700534,7.5187902,-0.78785354,28.503067,0.00053689,0.000500787,1773.8047,6.9989157,0.023252364,0.26061422,21.099724,86595.195,901,670,1017,3417,2,-87,-24,432,97,-135,0.39441052
71,baigurang,3928,373330.8826,2381662.576,0.0788,0.0757,0.0557,0.028899999,0.188899994,11.159169,0.61978906,0.58533144,0.89783055,-0.61978906,3.2951596,1.9398623,2.4545774,-0.8405697,46.060318,0.000539117,0.00049184,1714.2693,5.6597342,-0.023472868,0.36047477,7.1135736,138.15504,768,592,976,4592,30.5,-97,-27,496,181.5,615.5,0.544906
72,baigurang,3929,373389.4852,2381563.478,0.083400004,0.080700003,0.062199999,0.037,0.188199997,8.302703,0.5839133,0.5164528,0.6597173,-0.5839133,4.5024943,2.233356,8.5398,-0.7402631,27.607903,0.00047374,0.00044076,2049.8,6.9797444,0.021317374,0.3030083,22.412743,14372.272,914,621,1024,3929,-64.5,-99.5,-50,506,166.5,357,0.48409474
73,baigurang,3930,373410.2286,2381554.588,0.081500001,0.080700003,0.062799998,0.035300002,0.1919,8.764872,0.5862599,0.5304296,0.73041594,-0.5862599,3.924009,2.202092,8.185199,-0.78252214,38.510704,0.000502967,0.000465368,1892.7318,6.39002,0.009246574,0.30014253,21.470915,5808.238,974,591,1037,4220,-148,-51.5,-18.5,528,142.5,343.5,0.4535652
74,baigurang,3931,373393.1894,2381535.75,0.0788,0.0836,0.061000001,0.037,0.207800001,8.816216,0.59199613,0.5501919,0.8197429,-0.59199613,4.329967,2.2735593,8.8836565,-0.7431438,35.45593,0.000493041,0.000460678,1959.668,6.832345,0.01818175,0.28719267,23.800554,12191.052,937,634,985,4228,-55,-100,-34,487,62,195,0.45218286
75,baigurang,3932,373373.5044,2381519.981,0.080600001,0.0836,0.0682,0.0394,0.209299996,8.649746,0.6060321,0.55669665,0.76899153,-0.6060321,4.3793983,2.3697178,10.807048,-0.7565635,27.930092,0.000493827,0.000457977,1969.7719,7.146513,0.010388883,0.23916715,29.781164,10066.977,882,631,1003,3617,-53,-75.5,-30.5,438.5,15.5,260.5,0.44458938
76,baigurang,3933,373428.8553,2381537.02,0.079700001,0.078599997,0.056299999,0.035300002,0.194999993,9.549575,0.62184274,0.56832606,0.7535948,-0.62184274,4.593844,2.3938603,13.938975,-0.69584084,28.41875,0.000481752,0.000440123,2006.9426,7.1943326,0.012878765,0.26687893,36.407204,37566.367,912,615,972,4113,-35.5,-79.5,-12,404,196.5,377,0.42483562
77,baigurang,3934,373439.0153,2381594.699,0.0788,0.077100001,0.060400002,0.028100001,0.222900003,12.516014,0.64039177,0.6379712,1.3139203,-0.64039177,4.666814,2.3482378,10.275184,-0.722821,25.61111,0.000471574,0.000433929,2048.038,7.1810284,0.01778277,0.29452598,27.32687,21780.086,867,570,1002,4174,-54,-72.5,-21.5,451.5,129,299,0.5298329
78,baigurang,3935,373440.9203,2381622.216,0.0788,0.0678,0.054499999,0.024900001,0.1655,11.104417,0.6061574,0.52566224,0.80463576,-0.6061574,4.7577853,2.2833793,8.604087,-0.64503473,25.04893,0.000475324,0.000442293,2066.502,7.1956477,0.020790072,0.3024072,23.155125,36392.88,978,610,975,4378,-37.5,-39,-18,504.5,202,442,0.4642868
79,baigurang,3936,373452.8795,2381675.344,0.075999998,0.076399997,0.0557,0.028899999,0.209299996,13.231834,0.66695726,0.67385703,1.1139975,-0.66695726,4.919865,2.2827182,9.730015,-0.59242815,21.859814,0.000463957,0.000427623,2112.0977,7.286365,0.017460156,0.28266376,25.914127,44478.58,939,625,959,3910,-4.5,-64.5,-9.5,420,142.5,453,0.45557892
80,baigurang,3937,373474.1521,2381654.284,0.074199997,0.077799998,0.055100001,0.032099999,0.236399993,12.482866,0.67481714,0.6767609,1.2709628,-0.67481714,3.935306,2.0382452,3.8201058,-0.77730066,36.24375,0.00053569,0.000487589,1728.6433,6.3769655,0.028703563,0.32312456,10.747923,731.9465,1014,598,1012,4357,-71.5,-97.5,-5.5,534,121,403,0.4773195
81,baigurang,3938,373495.4246,2381680.954,0.083400004,0.079999998,0.0539,0.032099999,0.189700007,10.797508,0.62494147,0.60631484,0.80170417,-0.62494147,3.9277604,2.1309907,4.8742795,-0.8070763,37.142414,0.000569292,0.000525335,1657.9467,6.46888,0.01695698,0.3286195,13.4182825,1501.6299,894,570,1013,4233,-52,-98,-6,507,11,451,0.47064057
82,baigurang,3939,373439.5445,2381726.039,0.0889,0.086400002,0.0616,0.044199999,0.194199994,7.214932,0.5736491,0.5019625,0.56432235,-0.5736491,5.036109,2.5248957,17.039757,-0.6563256,19.035929,0.000447259,0.000420893,2246.0486,7.972476,0.009624269,0.22096522,47.083103,26204.555,982,626,951,3682,-79.5,-63.5,-15,358,65,431.5,0.41762018
83,baigurang,3940,373425.4686,2381763.504,0.086099997,0.077799998,0.060400002,0.037,0.197999999,8.875675,0.61693746,0.54327875,0.73292106,-0.61693746,4.6032586,2.369894,11.2022085,-0.6977352,27.908537,0.000533908,0.000495503,1828.1917,7.311984,0.016115133,0.25526667,30.426592,31266.29,818,584,973,3794,-53.5,-105.5,10,441,8.5,277.5,0.48113582
84,baigurang,3941,373449.7045,2381776.839,0.081500001,0.080700003,0.0634,0.031300001,0.2289,12.498403,0.65797836,0.67529005,1.2283081,-0.65797836,4.2921796,2.2546964,7.699283,-0.77121675,34.64134,0.000541211,0.000504917,1773.2457,6.8170094,0.018937975,0.27489898,21.099724,8398.166,844,547,961,4167,-54,-96.5,-4,477.5,148.5,417.5,0.46302834
85,baigurang,3943,373481.2429,2381745.406,0.080600001,0.082099997,0.0682,0.036200002,0.2183,9.09116,0.60068095,0.5569109,0.9338656,-0.60068095,5.280907,2.5275874,18.369112,-0.6147179,18.15408,0.000470174,0.000442436,2164.1367,7.949801,0.010099026,0.24175158,49.224377,62746.71,915,652,946,4086,-34,-124,-0.5,370,134,626,0.49688336
86,baigurang,3944,373507.1721,2381764.562,0.081500001,0.082800001,0.064599998,0.040199999,0.179900005,7.2412934,0.55710083,0.4764808,0.5382681,-0.55710083,5.325332,2.647481,25.507532,-0.57591707,16.464285,0.000437746,0.000418351,2427.9263,7.935612,0.00705698,0.20776324,70.81995,72573.9,892,681,979,3909,10.5,-87.5,-15,368,99,372,0.46453068
87,baigurang,3946,373510.6646,2381733.976,0.0779,0.077100001,0.0616,0.0265,0.195700005,11.369811,0.59249467,0.57238066,1.0743562,-0.59249467,5.0356054,2.4463298,17.026527,-0.57183194,21.646708,0.000481802,0.000452566,2124.3206,7.483278,0.011238433,0.28138322,43.850414,59923.895,936,619,993,4022,13.5,-96.5,-16,409,131,362,0.4137624
88,baigurang,3949,373412.2968,2381462.705,0.081500001,0.0757,0.064000003,0.031300001,0.185100004,9.884983,0.60685533,0.54783845,0.78014034,-0.60685533,4.976689,2.5418417,19.100567,-0.65834934,18.464615,0.000458762,0.000424509,2162.3093,7.772628,0.007565493,0.22196649,51.445984,22623.31,961,628,992,3692,-58.5,-93.5,-34.5,430,141.5,209.5,0.5153997
89,baigurang,3950,373422.4568,2381475.564,0.079700001,0.075000003,0.0616,0.025699999,0.191200003,11.754865,0.60222757,0.575952,1.0583702,-0.60222757,4.9147906,2.52814,19.637632,-0.68099886,19.80606,0.000453579,0.000422767,2190.515,7.8283906,0.00531881,0.20717667,53.213295,14282.471,873,598,952,3392,-18.5,-82.5,-32.5,426,194.5,267.5,0.50869703
90,baigurang,3952,373374.9111,2381417.223,0.086999997,0.085699998,0.066399999,0.040199999,0.202500001,8.077115,0.58235866,0.53213775,0.69988436,-0.58235866,5.0808306,2.5029233,15.144737,-0.55573916,18.869968,0.000439631,0.000411809,2217.3398,7.689028,0.011545374,0.22646558,41.759003,77956.13,1053,838,1043,3059,3.5,-80.5,-23.5,296,106,-549.5,0.3046801
91,baigurang,3953,373404.2005,2381408.651,0.076899998,0.0757,0.056299999,0.0337,0.203199998,10.632048,0.651152,0.60442215,0.86827296,-0.651152,4.9115314,2.4687614,18.117842,-0.65130705,22.935673,0.000479404,0.000458189,2160.5054,7.5550046,0.010187645,0.21075167,48.2964,49659.836,987,673,1029,3169,-48,28,-44.5,336.5,83.5,-312.5,0.42700553
92,baigurang,3955,373416.9799,2381409.762,0.080600001,0.075000003,0.061000001,0.031300001,0.212300003,10.72524,0.63476986,0.58684814,1.041423,-0.63476986,4.650926,2.4128883,15.350406,-0.646606,26.407408,0.000496062,0.000458171,1965.6732,7.1235156,0.012377616,0.26890022,39.67036,77570.49,869,690,991,3493,30.5,-8.5,-44.5,320.5,125,130.5,0.35228193
93,baigurang,3956,373427.9337,2381424.367,0.0788,0.070699997,0.059300002,0.0305,0.198699996,10.311476,0.632918,0.5522373,0.9290039,-0.632918,4.450115,2.3325434,13.429318,-0.7332683,30.356037,0.000503807,0.000463586,1915.2834,6.793569,0.014207942,0.32147297,33.819946,82390.2,850,625,985,3423,-18.5,-43,-28.5,433,-66.5,7.5,0.41831335
94,baigurang,3957,373423.568,2381434.13,0.082400002,0.084299996,0.067000002,0.0394,0.207000002,8.705584,0.60542953,0.56105614,0.7516096,-0.60542953,4.5981464,2.4160712,17.093185,-0.7139438,26.842901,0.000493068,0.00046004,2021.3157,7.0829563,0.010253561,0.2606497,43.861496,36522.926,747,657,1021,3426,20.5,-71,-26,438.5,-9.5,-303,0.5102107
95,baigurang,3958,373437.6968,2381440.559,0.0779,0.0814,0.0581,0.0297,0.222900003,11.818182,0.6234968,0.6326312,1.2375829,-0.6234968,4.603696,2.366468,14.069536,-0.6756239,27.11215,0.000492464,0.000451647,1971.3671,7.023248,0.013938,0.30070528,35.74515,60966.336,894,670,1037,3301,-5.5,-63.5,-33,390,38,130,0.44609997
96,baigurang,3959,373434.9981,2381452.307,0.074199997,0.071400002,0.056299999,0.022500001,0.195700005,14.497778,0.6408451,0.6346868,1.2902285,-0.6408451,4.7911983,2.5270991,21.404432,-0.6801943,22.856697,0.00047449,0.000435579,2093.2769,7.4180613,0.006073229,0.25795835,55.573406,26424.29,861,625,994,3368,-40,-75,-18.5,488,49,-363.5,0.45107833
97,baigurang,3961,373479.9178,2381479.438,0.075099997,0.070699997,0.055100001,0.028100001,0.200200006,10.903914,0.6250332,0.55661,1.04161,-0.6250332,4.8904815,2.3671813,12.699214,-0.6039557,24.975233,0.000465806,0.00042682,2126.8997,7.2900605,0.014314266,0.2902123,33.277008,54076.35,986,678,930,3203,-89,-91.5,-36,354,159.5,302.5,0.31933743
98,baigurang,3963,373506.6408,2381509.733,0.075099997,0.075000003,0.0539,0.028100001,0.176100001,11.16726,0.6141975,0.57636607,0.800785,-0.6141975,4.5490575,2.3911738,11.995689,-0.7098669,26.60625,0.000476123,0.000433063,1997.6052,7.253282,0.015354076,0.27619958,31.891966,38619.25,927,652,979,3484,-56.5,-61,-13.5,386,61,221.5,0.35536608
99,baigurang,3965,373514.9752,2381601.014,0.071400002,0.075000003,0.0581,0.028899999,0.182899997,10.173011,0.5934959,0.53879154,0.83804905,-0.5934959,4.3702583,2.294547,8.532203,-0.7631863,29.539394,0.000482746,0.000449538,2008.4756,7.00475,0.018116307,0.26358563,23.498615,14156.317,894,597,997,4465,-59,-20.5,9.5,428,224,604.5,0.53956103
100,baigurang,3967,373562.9971,2381637.13,0.075099997,0.072800003,0.057500001,0.0241,0.219799995,15.20332,0.66848814,0.68413293,1.5167111,-0.66848814,4.1902285,2.2725568,8.560249,-0.8053284,32.615143,0.000526191,0.000482763,1799.025,6.800246,0.008625077,0.28539544,22.9723,4504.2856,943,644,1039,4802,-66.5,-80,-9.5,495.5,89,490,0.49055946
101,baigurang,3970,373587.6034,2381697.984,0.082400002,0.069300003,0.054499999,0.025699999,0.205500007,13.202335,0.66079295,0.6239832,1.2198864,-0.66079295,3.5074272,1.9931446,3.4137418,-0.8309678,43.242813,0.000564339,0.000510223,1629.6171,5.857418,0.012307857,0.34176666,9.554017,1583.565,1018,595,1002,4648,-103.5,-54.5,-35.5,513,147,545.5,0.5175089
102,baigurang,3973,373599.8272,2381571.545,0.073299997,0.078599997,0.055100001,0.0297,0.204799995,10.636364,0.60152096,0.57456446,1.033378,-0.60152096,4.2689214,2.0699637,4.091875,-0.75394464,31.942308,0.000486826,0.000434145,1908.7716,6.5075226,0.036834285,0.32631537,11.409972,31439.766,958,661,1014,4054,-54,-50.5,-24,441.5,145.5,520,0.38046443
103,baigurang,3974,373959.7684,2381636.487,0.071400002,0.074299999,0.061000001,0.036200002,0.207000002,8.969613,0.62756896,0.5366168,0.82491213,-0.62756896,4.3734365,2.0964997,5.7632923,-0.5864726,28.431507,0.00045191,0.000397022,1958.5348,6.3936677,0.017898472,0.3893679,14.620499,112342.125,987,642,965,3484,-33,-56,-37,333.5,51,64,0.5100974
104,baigurang,3976,373968.9627,2381614.989,0.074199997,0.070699997,0.0581,0.0337,0.166999996,7.510386,0.56331074,0.43219137,0.565124,-0.56331074,4.030769,2.166205,8.169046,-0.65660685,35.744335,0.000467964,0.000420168,1924.7284,6.2028046,0.018379157,0.34206703,20.68975,107719.94,1102,646,890,2931,-155.5,-77.5,1,317.5,-37.5,-376.5,0.46245393
105,baigurang,3977,373953.683,2381614.659,0.071400002,0.076399997,0.0539,0.0241,0.2183,15.20332,0.65492326,0.6908868,1.5020126,-0.65492326,3.3841097,2.0010436,4.6033196,-0.8171148,46.899372,0.000498685,0.000453207,1839.1166,5.821263,-0.026241368,0.3203388,12.362881,1127.7047,1041,598,970,3548,-90,-133.5,-21,393.5,109.5,175,0.5479563
106,baigurang,3980,373879.2159,2381612.595,0.072400004,0.0678,0.0504,0.0233,0.197999999,14.596566,0.66756564,0.6425014,1.2632909,-0.66756564,3.6322062,2.0089402,3.324629,-0.7994313,44.26019,0.000537294,0.000494546,1731.8196,6.0014644,0.010844262,0.33191085,9.473684,590.1394,831,649,1007,4415,-2,-125,-16.5,398.5,153,507.5,0.58668214
107,baigurang,3981,373933.9847,2381575.13,0.070500001,0.076399997,0.053300001,0.025699999,0.204799995,14.171206,0.65320027,0.6740678,1.2225841,-0.65320027,3.9817479,2.1215103,4.68685,-0.8216336,33.714287,0.000485158,0.00044606,1931.1913,6.576265,0.01981867,0.2988293,13.31856,1332.1884,906,609,852,3096,-54.5,-64.5,-28,337.5,119,-245,0.47893095
108,baigurang,3982,373964.306,2381596.561,0.0678,0.067100003,0.049800001,0.0233,0.1972,14.72103,0.6727628,0.6456159,1.2515852,-0.6727628,4.0226603,2.2328663,12.463885,-0.60058224,27.35,0.000463658,0.000423564,1923.3468,5.9535036,0.010935776,0.40364113,30.288088,137884.55,854,576,863,2496,-0.5,-107,-46,316,42,-444.5,0.53277135
109,baigurang,3983,373951.7647,2381557.191,0.068700001,0.065700002,0.052700002,0.019300001,0.169300005,15.803108,0.6455355,0.6182665,1.1340468,-0.6455355,4.4086933,2.3189926,14.961128,-0.64270586,28.73077,0.000454085,0.000410254,2045.6302,6.6518645,0.012526473,0.34717044,36.739613,102667.36,803,602,853,2625,48.5,-60.5,-14,289,30.5,280,0.35239044
110,baigurang,3984,373895.2496,2381544.967,0.071400002,0.066399999,0.0504,0.022500001,0.210800007,14.791111,0.6673347,0.6354903,1.4935883,-0.6673347,3.6317647,2.040721,3.7391977,-0.8033682,40.856697,0.000529379,0.000483797,1748.6425,6.1347895,0.00116501,0.30625713,10.725761,463.42166,843,584,953,4092,-49,-102.5,-27.5,357.5,113.5,75,0.5859255
111,baigurang,3985,373873.9771,2381540.998,0.075099997,0.069300003,0.0539,0.0273,0.237900004,13.688644,0.6871332,0.6614577,1.5413829,-0.6871332,3.205058,1.9406075,2.6048143,-0.81414825,50.223602,0.000543388,0.000496746,1696.5431,5.5761895,-0.052354384,0.34599024,7.567867,90.98656,887,659,926,4093,-51,-150,-2.5,392.5,152,357.5,0.5500778
112,baigurang,3986,373827.4632,2381536.871,0.070500001,0.067100003,0.049800001,0.016799999,0.215299994,20.285715,0.67099786,0.70606005,2.1640213,-0.67099786,3.4656758,2.007342,3.5107312,-0.80621076,45.911854,0.000560688,0.00052465,1688.1735,5.9397454,-0.009960081,0.31484243,10.033241,445.37076,879,541,1003,4228,-10,-104,-20,437.5,114.5,519.5,0.5367733
113,baigurang,3988,373907.9497,2381504.327,0.075099997,0.071400002,0.055100001,0.0233,0.2236,15.317597,0.6665888,0.674681,1.630073,-0.6665888,4.4127073,2.3369753,16.04143,-0.61412233,24.25795,0.000473548,0.000436059,1880.5054,6.2704177,0.009190105,0.3861243,39.210526,147651.02,826,638,862,2596,-1,-61.5,-11,175.5,125.5,147,0.3595595
114,baigurang,3990,373853.657,2381464.745,0.071400002,0.0678,0.044399999,0.020099999,0.194199994,16.373135,0.6583523,0.6545053,1.437853,-0.6583523,4.1268163,2.164767,5.2401857,-0.8137289,35.06728,0.000482588,0.000447959,1973.1222,6.691106,0.024910828,0.2991465,14.750692,3645.4658,924,614,936,2491,-61.5,-114,-31,339,-68.5,-149.5,0.39534578
115,baigurang,3994,373765.5788,2381375.87,0.068700001,0.070699997,0.054499999,0.0265,0.209299996,13.026415,0.66001445,0.6290871,1.2248393,-0.66001445,4.2555094,2.2057855,7.310096,-0.7182249,30.67742,0.000468118,0.00041332,1979.8746,6.6320653,0.025736313,0.31401166,19.296398,16638.9,934,589,962,3295,-49.5,-67.5,-15,398.5,83,71.5,0.46345234
116,baigurang,3995,373751.8205,2381347.824,0.073299997,0.069300003,0.0515,0.020099999,0.184400007,12.119403,0.55704695,0.5087695,1.2961212,-0.55704695,5.0534954,2.2921271,7.958727,-0.5847466,19.392637,0.000414508,0.000382876,2365.0334,7.6136336,0.019109,0.26787975,22.213297,31649.73,954,650,921,3368,-56,-78,-16,328.5,142.5,18.5,0.39200222
117,baigurang,3996,373770.3414,2381338.96,0.069600001,0.069300003,0.0515,0.024900001,0.178399995,12.277108,0.6304,0.5773685,0.94344217,-0.6304,4.5433784,2.2890818,13.11554,-0.5644629,20.814947,0.000434283,0.000381535,2009.6067,6.5228863,0.011418711,0.4041407,32.645428,106338.1,862,633,934,2466,19.5,-81,-17,309,88,-533.5,0.3473199
118,baigurang,3997,373716.3662,2381332.743,0.073299997,0.07,0.052099999,0.0217,0.194999993,15.635944,0.65795267,0.6598079,1.3326496,-0.65795267,4.416837,2.0687823,4.5874186,-0.7678192,31.900322,0.000496763,0.000440774,1852.0951,6.6499605,0.03350475,0.34837335,12.282549,37088.633,923,626,978,4231,-44.5,-69.5,-26.5,442,111,461,0.46510047
119,baigurang,3998,373694.6704,2381328.377,0.071400002,0.072099999,0.056299999,0.0297,0.209999993,10.612795,0.6276788,0.56154126,1.0798384,-0.6276788,4.650303,2.1177735,5.5133553,-0.6599575,28.239876,0.000481939,0.000442031,2009.061,6.9029126,0.027900824,0.33374062,14.68144,37221.16,899,687,1027,3707,-61,-77.5,-16.5,406,137.5,287.5,0.3840343
120,baigurang,3999,373665.5661,2381303.374,0.069600001,0.074299999,0.048,0.020099999,0.203999996,18.40796,0.66554135,0.72952616,1.6031761,-0.66554135,4.55513,2.1558566,5.9007373,-0.6671438,30.571865,0.000509806,0.000472083,1905.2408,6.9394507,0.025099412,0.29044238,16.210526,38410.98,850,618,1054,4748,-57.5,-91,-9.5,421.5,150,571.5,0.5294572
121,baigurang,4000,373675.7526,2381270.169,0.071400002,0.069300003,0.045600001,0.0217,0.201700002,17.760368,0.69518363,0.7260583,1.4269577,-0.69518363,4.591507,2.2022045,7.2732043,-0.56416833,27.27742,0.000484621,0.000434455,1959.5607,6.9749756,0.019919349,0.31207165,19.29917,57206.664,846,597,986,4124,-38,-33,-29,437,168,477,0.4919774
122,baigurang,4001,373715.0433,2381283.001,0.0678,0.074299999,0.049800001,0.0233,0.207000002,15.596567,0.6604981,0.68968356,1.3962283,-0.6604981,5.059327,2.341923,10.321283,-0.6835705,19.041176,0.000413363,0.000395324,2424.6326,7.909818,0.016958619,0.20928702,29.390581,20528.9,885,666,907,3529,-32,-101,-6,368,162,108,0.44876042
123,baigurang,4002,373685.9391,2381225.586,0.068700001,0.0678,0.050999999,0.0152,0.191200003,21.697369,0.6589538,0.70821863,1.9034462,-0.6589538,4.4950004,2.223965,6.817307,-0.59630716,28.951662,0.000491235,0.000458452,2021.3319,6.9372883,0.02329484,0.28928623,18.717451,36738.137,875,635,1027,4148,-44,-118,-41.5,437.5,144.5,468,0.5110922
124,baigurang,4003,373659.7453,2381218.046,0.069600001,0.071400002,0.048,0.0185,0.208499998,18.616215,0.6565657,0.7019111,1.8323206,-0.6565657,3.7356765,2.0227618,3.207572,-0.8570416,40.981308,0.000544674,0.000499828,1718.7537,6.1634974,0.05097844,0.33739758,9.213296,5887.471,902,628,1014,4135,-76.5,-66,4,461,132.5,472.5,0.5089187
125,baigurang,4004,373654.7182,2381191.587,0.070500001,0.066399999,0.0515,0.016799999,0.226600006,20.678574,0.6790721,0.7150523,2.397644,-0.6790721,3.9893293,2.1036866,4.6937103,-0.82816374,37.192307,0.000543216,0.000487896,1702.3832,6.3522453,0.038643897,0.32469806,12.908587,12713.177,859,645,1000,4070,-60.5,-75.5,-2.5,470,107.5,330,0.5494356
126,baigurang,4006,373613.84,2381148.989,0.070500001,0.067100003,0.047400001,0.0152,0.229699999,24.67763,0.69651735,0.7771031,2.750053,-0.69651735,3.2967339,1.9857491,2.9665442,-0.8247256,46.090908,0.000565636,0.00051669,1625.424,5.7690434,-0.054131787,0.33638677,8.576178,101.33443,876,629,1059,3572,-42.5,-73,14.5,481,132,-369,0.5437234
127,baigurang,4007,373565.6857,2381161.292,0.075099997,0.075000003,0.0515,0.024900001,0.216100007,14.714859,0.6601722,0.6813568,1.414457,-0.6601722,3.2668455,1.9178685,2.4825335,-0.80713105,47.675323,0.000577415,0.00051357,1556.5891,5.5485144,-0.029623663,0.3748017,7.0831027,112.16138,898,619,1105,4741,-38.5,-86.5,-33,530,197.5,515.5,0.49911427
128,baigurang,4008,373541.344,2381173.463,0.071400002,0.072099999,0.055100001,0.0217,0.211500004,16.009216,0.6562575,0.6763077,1.5781605,-0.6562575,3.4387639,1.9441622,2.5351784,-0.84252036,44.583332,0.000559781,0.000503299,1628.2051,5.7323403,0.006240369,0.36515462,7.263158,236.41261,868,625,1133,5228,-31.5,-69.5,-40.5,467.5,200,567.5,0.54323655
129,baigurang,4011,373500.3335,2381129.41,0.075099997,0.068599999,0.0515,0.0209,0.194199994,16.760767,0.6724755,0.68149185,1.3768685,-0.6724755,4.545696,2.3835168,14.444479,-0.73527664,27.512049,0.000528683,0.000494682,1895.9292,7.0468807,0.011967046,0.26731917,37.202217,32815.81,897,717,1056,3682,-7.5,-79.5,-16.5,446,164,203.5,0.513652
130,baigurang,4012,373533.0096,2381134.966,0.074199997,0.072800003,0.049199998,0.0209,0.220599994,18.191387,0.67858714,0.7331914,1.7958318,-0.67858714,3.410593,2.0183434,3.6854172,-0.8338739,45.636944,0.000591721,0.000537129,1557.5337,5.796391,0.002790228,0.36881036,9.969529,1204.0565,871,624,1081,4615,-25.5,-58,-4.5,498,215,464.5,0.51453865
