,CLASS_NAME,num,x,y,HH,HV,HH+HV,Entropy,Alpha,Anisotropy,HA,H(1-A)
1580,honghailan,6242,375190.3329,2381550.24,-11.541701,-19.285395,-15.4135475,0.668087,17.75812,0.6508297,11.863969,-11.195882
1581,honghailan,6244,374671.4426,2381289.212,-9.917809,-20.324806,-15.121307,0.5607556,13.6148405,0.7375739,7.6345983,-7.0738425
1582,honghailan,6246,374239.1832,2381337.243,-14.615982,-18.945757,-16.780869,0.7406797,23.302172,0.58083946,17.259445,-16.518764
1583,honghailan,6247,374253.259,2381348.885,-14.199557,-20.858335,-17.528946,0.7257823,21.623798,0.596129,15.69417,-14.968388
1584,honghailan,6248,374199.8237,2381275.129,-11.939604,-17.993458,-14.966531,0.762469,21.187244,0.5574718,16.154617,-15.392148
1585,honghailan,6249,374193.3572,2381262.525,-13.18975,-18.893427,-16.041588,0.80653906,23.017633,0.50593716,18.564621,-17.758081
1586,honghailan,6250,374206.4806,2381255.751,-14.581146,-19.049913,-16.815529,0.7845586,23.136234,0.53242147,18.151731,-17.367172
1587,honghailan,6251,374215.8998,2381266.864,-15.502982,-19.221712,-17.362347,0.73312294,20.398335,0.58866125,14.954487,-14.221364
1588,honghailan,6252,374225.3454,2381261.63,-15.262273,-19.98958,-17.625927,0.7147965,20.314701,0.607075,14.520877,-13.806081
1589,honghailan,6253,374221.1915,2381248.978,-16.350649,-19.877623,-18.114136,0.7351088,21.652468,0.58661914,15.91692,-15.18181
1590,honghailan,6254,374232.3093,2381241.649,-16.305765,-20.412008,-18.358887,0.7233712,21.201288,0.59855455,15.336402,-14.61303
1591,honghailan,6255,374239.3551,2381251.624,-15.152576,-20.91886,-18.035717,0.71965384,20.919287,0.60226846,15.054646,-14.334991
1592,honghailan,6256,374258.0215,2381240.194,-17.257288,-22.997896,-20.127592,0.74952555,23.46735,0.571503,17.589378,-16.839853
1593,honghailan,6258,374182.3505,2381251.201,-14.34168,-19.112589,-16.727135,0.81841075,24.209112,0.4908995,19.812998,-18.994587
1594,honghailan,6259,374191.3398,2381246.246,-14.112382,-18.654327,-16.383354,0.81424236,24.758535,0.49624246,20.159449,-19.345205
1595,honghailan,6261,374174.8364,2381239.347,-14.151654,-19.565771,-16.858713,0.7873894,24.219845,0.52910256,19.07045,-18.28306
1596,honghailan,6262,374184.3614,2381233.632,-14.835208,-19.161755,-16.998482,0.79861593,24.528978,0.5156775,19.589233,-18.790617
1597,honghailan,6263,374192.8148,2381227.646,-13.894,-19.0942,-16.4941,0.77586764,23.372774,0.5424524,18.13418,-17.35831
1598,honghailan,6264,374165.523,2381216.593,-12.870492,-20.666418,-16.768456,0.67308503,18.462124,0.6463471,12.426579,-11.753494
1599,honghailan,6265,374177.9055,2381210.137,-12.053584,-20.526966,-16.290276,0.6953099,17.512526,0.62585235,12.176632,-11.481322
1600,honghailan,6266,374200.5539,2381203.575,-14.848778,-18.569525,-16.709152,0.7417714,19.748135,0.57969785,14.648602,-13.90683
1601,honghailan,6267,374189.8224,2381199.607,-13.532549,-19.910418,-16.721483,0.72522414,19.016443,0.5966916,13.791183,-13.06596
1602,honghailan,6268,374200.1306,2381190.558,-14.91622,-18.294884,-16.605553,0.75538075,20.484974,0.5652116,15.473955,-14.718575
1603,honghailan,6269,374215.4764,2381194.685,-14.075021,-17.895788,-15.985405,0.7402257,20.52271,0.5813133,15.191438,-14.451212
1604,honghailan,6270,374215.4764,2381182.409,-15.030232,-18.791237,-16.910734,0.7651062,20.91428,0.5545566,16.001646,-15.236539
1605,honghailan,6271,374231.669,2381186.642,-12.74091,-18.305836,-15.523373,0.7650631,21.723385,0.5546044,16.61976,-15.854697
1606,honghailan,6272,374226.589,2381175.741,-13.270258,-18.477758,-15.874008,0.77717865,21.864014,0.54095423,16.992245,-16.215065
1607,honghailan,6273,374269.8617,2381513.317,-11.7526,-18.578686,-15.165643,0.6387575,17.72656,0.67626584,11.322974,-10.6842165
1608,honghailan,6274,374295.1823,2381503.951,-15.030314,-20.791239,-17.910776,0.7291997,22.506632,0.59266806,16.411829,-15.68263
1609,honghailan,6275,374496.8481,2381286.966,-12.642077,-17.24039,-14.941235,0.86037195,26.808044,0.43270704,23.06489,-22.204517
1610,honghailan,6278,374546.3156,2380963.95,-10.021219,-19.002956,-14.512088,0.67310274,19.658186,0.6463312,13.231978,-12.558876
1611,honghailan,6279,374531.3733,2380830.066,-13.0032835,-17.515694,-15.259489,0.76314545,24.853352,0.5567259,18.966722,-18.203577
1612,honghailan,6281,374530.6457,2380797.919,-13.160178,-19.9065,-16.533339,0.74246776,22.728806,0.57896817,16.875406,-16.132938
1613,honghailan,6282,374520.2607,2380805.658,-12.601302,-18.903852,-15.752577,0.70273626,20.744682,0.61878914,14.57804,-13.875304
1614,honghailan,6283,374505.1133,2380786.542,-15.242229,-19.911875,-17.577053,0.76965237,24.559559,0.5494846,18.902323,-18.13267
1615,honghailan,6284,374497.2419,2380780.391,-16.706415,-19.605011,-18.155712,0.79608816,26.097767,0.5187378,20.776123,-19.980036
1616,honghailan,6286,374477.1799,2380770.297,-14.788404,-19.724869,-17.256638,0.7630521,24.359724,0.5568289,18.587738,-17.824686
1617,honghailan,6291,374436.9631,2380752.451,-13.972827,-20.83634,-17.404583,0.71897876,20.240805,0.60293955,14.552709,-13.83373
1618,honghailan,6293,374425.0568,2380750.757,-14.542309,-20.79088,-17.666595,0.6895439,18.210258,0.6312603,12.556772,-11.8672285
1619,honghailan,6294,374423.7339,2380767.585,-12.143474,-19.524767,-15.83412,0.65660757,17.837835,0.6609583,11.712458,-11.05585
1620,honghailan,6295,374413.6268,2380774.623,-10.442783,-20.02698,-15.234881,0.59456617,17.422482,0.7120414,10.358818,-9.764252
1621,honghailan,6296,374404.1997,2380781.618,-10.145012,-19.500145,-14.822578,0.5272563,18.091478,0.76146173,9.538846,-9.01159
1622,honghailan,6297,374395.3361,2380778.158,-11.009169,-19.220686,-15.114927,0.53196526,19.289133,0.758184,10.261148,-9.729183
1623,honghailan,6299,374435.7116,2380758.758,-13.696284,-19.67522,-16.685753,0.72428477,19.952663,0.59763706,14.45141,-13.727125
1624,honghailan,6300,374450.9914,2380773.76,-13.409035,-18.600496,-16.004765,0.7065434,22.02278,0.6151244,15.560049,-14.853506
1625,honghailan,6301,374451.3485,2380750.861,-15.389097,-21.142004,-18.26555,0.733044,22.92495,0.5887422,16.804996,-16.071953
1626,honghailan,6302,374439.5216,2380742.328,-15.196838,-22.0243,-18.610569,0.75070685,22.584124,0.5702409,16.954056,-16.20335
1627,honghailan,6303,374465.8257,2380735.303,-15.822017,-20.033396,-17.927706,0.73122996,24.165466,0.5905991,17.670513,-16.939283
1628,honghailan,6304,374557.7778,2380950.338,-11.443456,-19.349646,-15.396551,0.61288685,19.43441,0.69755846,11.911095,-11.298207
1629,honghailan,6305,374576.7485,2380946.051,-12.967663,-18.700539,-15.834101,0.6186592,20.591473,0.69289523,12.739104,-12.120444
1630,honghailan,6306,374028.91,2381301.233,-12.264152,-18.731827,-15.49799,0.74861026,22.280678,0.5724783,16.679544,-15.930934
1631,honghailan,6307,374043.8325,2381308.145,-13.328795,-19.757494,-16.543144,0.7570505,24.875208,0.5634007,18.831789,-18.074738
1632,honghailan,6308,374041.1338,2381321.553,-14.102039,-18.22762,-16.16483,0.7767715,26.419432,0.5414201,20.521862,-19.74509
1633,honghailan,6309,374056.3738,2381310.689,-12.632894,-20.436647,-16.534771,0.75411224,24.832184,0.5665823,18.726254,-17.972141
1634,honghailan,6310,374061.5332,2381296.232,-13.877699,-18.640913,-16.259306,0.7432458,24.380117,0.57815146,18.120419,-17.377174
1635,honghailan,6311,374073.9951,2381307.98,-14.225731,-17.126354,-15.676043,0.73981494,23.768002,0.5817416,17.583923,-16.844109
1636,honghailan,6312,374066.9307,2381311.949,-13.107907,-18.851229,-15.9795685,0.72342825,23.064793,0.5984973,16.685722,-15.962295
1637,honghailan,6313,374075.8802,2381322.678,-11.907227,-16.433422,-14.170324,0.696316,21.950397,0.62490195,15.284413,-14.588097
1638,honghailan,6314,374063.7557,2381325.046,-12.093882,-17.524632,-14.809257,0.6889716,21.985958,0.63179356,15.1477,-14.458729
1639,honghailan,6315,374083.6524,2381320.839,-10.583377,-17.780087,-14.181732,0.7035865,21.912914,0.6179733,15.417631,-14.714045
1640,honghailan,6316,374099.4216,2381322.85,-9.860901,-17.106426,-13.483664,0.71148115,19.524424,0.610326,13.891259,-13.179778
1641,honghailan,6318,374084.8686,2381423.603,-11.887705,-21.203844,-16.545774,0.7294979,19.440271,0.5923648,14.181638,-13.45214
1642,honghailan,6319,374074.3514,2381419.158,-11.803235,-20.617537,-16.210386,0.71847135,18.868168,0.6034434,13.556238,-12.837767
1643,honghailan,6320,374083.3605,2381404.156,-12.715128,-19.326035,-16.02058,0.6998616,19.295033,0.6215365,13.503852,-12.80399
1644,honghailan,6321,374094.2745,2381414.634,-12.333926,-22.437588,-17.385757,0.705332,19.05762,0.6162937,13.441948,-12.736616
1645,honghailan,6322,374088.0039,2381418.761,-11.887705,-21.203844,-16.545774,0.7294979,19.440271,0.5923648,14.181638,-13.45214
1646,honghailan,6323,374099.4339,2381421.143,-12.634023,-21.494345,-17.064184,0.7211052,20.6576,0.6008221,14.896303,-14.175199
1647,honghailan,6324,374093.838,2381429.278,-13.437062,-19.895504,-16.666283,0.7340416,20.353355,0.5877178,14.940209,-14.206167
1648,honghailan,6325,374091.8536,2381437.97,-13.883586,-19.297344,-16.590466,0.78226846,23.700249,0.5350876,18.539957,-17.757689
1649,honghailan,6327,374101.458,2381408.681,-12.653418,-20.88399,-16.768703,0.65864444,18.248928,0.6591777,12.019555,-11.36091
1650,honghailan,6328,374019.228,2381305.114,-11.354442,-16.547077,-13.95076,0.7770517,22.253038,0.54109955,17.291761,-16.51471
1651,honghailan,6329,373999.2254,2381298.817,-12.14387,-17.859388,-15.001629,0.78069377,23.858109,0.5369113,18.625877,-17.845182
1652,honghailan,6331,374001.395,2381282.413,-10.490543,-16.84677,-13.668656,0.71537507,21.489096,0.60650516,15.372764,-14.657388
1653,honghailan,6333,373593.3344,2381370.156,-12.456385,-18.610004,-15.533195,0.7322708,22.5829,0.5895347,16.536797,-15.804526
1654,honghailan,6334,373619.4422,2381392.474,-13.466575,-17.53824,-15.502407,0.8239956,26.543362,0.48362938,21.871613,-21.047617
1655,honghailan,6336,373640.6089,2381381.679,-11.844984,-18.282675,-15.063829,0.79290116,23.243734,0.5225648,18.429983,-17.637083
1656,honghailan,6337,373653.6794,2381375.117,-13.095251,-17.773424,-15.434338,0.76995575,20.866405,0.54914397,16.06621,-15.296253
1657,honghailan,6339,373625.5673,2381458.766,-11.277158,-18.895475,-15.086317,0.68761563,19.245298,0.6330544,13.233368,-12.545753
1658,honghailan,6340,373626.0039,2381468.291,-10.715044,-18.698719,-14.7068815,0.69239557,18.593473,0.62859386,12.874039,-12.1816435
1659,honghailan,6341,373616.201,2381466.544,-11.134484,-18.510178,-14.82233,0.6917688,18.62314,0.62918127,12.882908,-12.191139
1660,honghailan,6342,373636.1242,2381473.887,-10.641214,-18.655493,-14.648354,0.77216774,22.624441,0.54665244,17.469864,-16.697697
1661,honghailan,6343,373630.052,2381477.538,-9.359968,-18.258114,-13.809041,0.74000865,21.16042,0.5815397,15.658894,-14.918885
1662,honghailan,6344,373621.0429,2381478.649,-9.242486,-18.01373,-13.628107,0.70363563,19.35691,0.6179261,13.620213,-12.916576
1663,honghailan,6345,373637.5133,2381489.008,-12.29037,-17.035458,-14.662914,0.8199438,24.116495,0.4889168,19.77417,-18.954227
1664,honghailan,6347,373672.1671,2381420.146,-10.040102,-19.416868,-14.728485,0.67010766,17.621548,0.6490228,11.808334,-11.1382265
1665,honghailan,6348,373679.8665,2381421.972,-11.142747,-19.35751,-15.250128,0.67086536,18.613087,0.6483434,12.486875,-11.8160095
1666,honghailan,6349,373682.1684,2381413.36,-12.302479,-19.949316,-16.125896,0.71622896,21.469885,0.6056629,15.377354,-14.661124
1667,honghailan,6351,373724.5118,2381481.821,-13.282439,-18.469324,-15.875881,0.6905007,21.784443,0.63036746,15.042172,-14.351672
1668,honghailan,6354,372458.3612,2383080.157,-15.130371,-22.384453,-18.757412,0.7311969,22.964293,0.59063286,16.79142,-16.060223
1669,honghailan,6356,372463.9241,2383069.732,-16.347757,-21.223595,-18.785675,0.7758527,25.983828,0.54246944,20.159622,-19.38377
1670,honghailan,6357,372457.5079,2383067.318,-15.733477,-21.425253,-18.579365,0.77275836,27.39753,0.5459847,21.17167,-20.398912
1671,honghailan,6358,372450.8219,2383094.155,-16.347704,-25.321472,-20.834587,0.73074937,21.518293,0.5910897,15.72448,-14.99373
1672,honghailan,6360,372464.5525,2383103.764,-14.8964,-23.046385,-18.971394,0.6976961,18.70198,0.62359494,13.048299,-12.350603
1673,honghailan,6361,372472.7546,2383105.815,-16.856714,-24.654453,-20.755585,0.72549,19.523552,0.59642375,14.164142,-13.438651
1674,honghailan,6362,372475.751,2383124.157,-17.414917,-25.932308,-21.673613,0.7255234,19.067402,0.59639,13.833846,-13.108323
1675,honghailan,6363,372474.9176,2383130.785,-18.68546,-25.57013,-22.127794,0.7705288,21.47117,0.5484999,16.544155,-15.773626
1676,honghailan,6364,372473.4094,2383115.783,-18.104897,-25.308062,-21.706478,0.71563274,18.432863,0.6062511,13.19116,-12.475528
1677,honghailan,6365,372461.9794,2383117.252,-17.160122,-23.120218,-20.140171,0.69208765,16.901348,0.6288825,11.697214,-11.005127
1678,honghailan,6366,372460.4713,2383125.784,-17.179781,-23.618927,-20.399353,0.73094994,19.694689,0.59088504,14.395831,-13.664882
1679,honghailan,6367,372452.5404,2383138.048,-17.888474,-25.480507,-21.68449,0.7455647,19.950378,0.57570803,14.874298,-14.128734
1680,honghailan,6368,372451.2175,2383129.184,-15.739792,-25.08749,-20.413641,0.7053358,17.766466,0.6162901,12.531324,-11.825989
1681,honghailan,6370,372435.4747,2383139.04,-15.506652,-22.002365,-18.754509,0.7664124,20.94891,0.5531054,16.055504,-15.289091
1682,honghailan,6371,372430.183,2383135.766,-16.56112,-23.692255,-20.126686,0.767142,22.142675,0.5522927,16.986576,-16.219435
1683,honghailan,6374,372449.3178,2383157.677,-16.82763,-20.481562,-18.654594,0.83010924,24.721006,0.47551808,20.521135,-19.691027
1684,honghailan,6377,372463.7191,2383154.948,-18.457607,-20.751396,-19.604502,0.8701747,28.979519,0.41774273,25.217245,-24.347069
1685,honghailan,6378,372456.1784,2383147.242,-17.71776,-23.923622,-20.82069,0.8129762,24.246103,0.4978517,19.711504,-18.89853
1686,honghailan,6379,372468.3956,2383135.64,-19.249743,-24.546072,-21.897907,0.7997532,23.742107,0.5142933,18.987825,-18.188072
1687,honghailan,6381,372459.6511,2383173.734,-17.225588,-19.043798,-18.134693,0.8773226,30.450554,0.4064344,26.71496,-25.837637
1688,honghailan,6382,372461.2717,2383185.713,-16.204506,-19.812307,-18.008408,0.84950054,29.706,0.44863567,25.235262,-24.385761
1689,honghailan,6385,372471.3868,2383207.628,-17.166864,-23.526443,-20.346653,0.7250352,24.415562,0.596882,17.70214,-16.977106
1690,honghailan,6386,372466.6666,2383210.121,-17.166864,-23.526443,-20.346653,0.7250352,24.415562,0.596882,17.70214,-16.977106
1691,honghailan,6387,372467.3652,2383216.301,-16.050318,-22.531818,-19.291069,0.70912784,22.662035,0.61261934,16.07028,-15.361152
1692,honghailan,6389,372475.4932,2383219.646,-15.433244,-22.199095,-18.81617,0.692415,22.607407,0.6285756,15.6537075,-14.961292
1693,honghailan,6391,372487.2782,2383242.163,-13.748231,-22.100325,-17.924278,0.648188,16.151146,0.66824394,10.468979,-9.820791
1694,honghailan,6393,372479.8315,2383258.694,-16.823,-20.774553,-18.798777,0.7365014,22.846079,0.5851815,16.826168,-16.089668
1695,honghailan,6394,372470.411,2383244.412,-16.339558,-21.945827,-19.142693,0.7344916,20.76243,0.5872549,15.24983,-14.515339
1696,honghailan,6395,372464.3255,2383239.319,-15.945352,-21.63826,-18.791805,0.7387586,18.931952,0.5828411,13.986142,-13.247384
1697,honghailan,6396,372461.3437,2383234.093,-15.419031,-21.793503,-18.606266,0.72133386,20.418514,0.60059386,14.728566,-14.007232
1698,honghailan,6397,372459.7284,2383226.321,-14.995321,-22.27949,-18.637405,0.72456145,21.339384,0.5973588,15.461695,-14.737134
1699,honghailan,6398,372450.501,2383226.387,-15.060061,-21.569736,-18.3149,0.8023058,24.156435,0.5111696,19.380848,-18.578543
1700,honghailan,6399,372449.8554,2383239.669,-14.826948,-22.065168,-18.446058,0.7865431,23.9715,0.5300975,18.854618,-18.068075
1701,honghailan,6400,372446.7638,2383253.871,-16.355295,-23.013046,-19.68417,0.79139715,25.04071,0.52435887,19.817146,-19.02575
1702,honghailan,6401,372435.8497,2383257.872,-18.094007,-23.306053,-20.700031,0.8196033,25.322886,0.489358,20.75472,-19.935118
1703,honghailan,6402,372444.7794,2383263.197,-17.571331,-22.634684,-20.103008,0.80962586,25.773663,0.50207967,20.867023,-20.057398
1704,honghailan,6403,372437.7348,2383278.179,-17.721245,-23.422377,-20.571812,0.7190056,18.280535,0.6029129,13.143806,-12.424801
1705,honghailan,6405,372439.8846,2383285.918,-16.84583,-21.861105,-19.353468,0.7120181,18.89273,0.60980105,13.451965,-12.739947
1706,honghailan,6407,372439.1901,2383298.685,-16.426033,-22.339724,-19.382877,0.6949846,18.551704,0.6261591,12.893149,-12.198165
1707,honghailan,6408,372447.756,2383304.77,-16.62445,-21.93463,-19.279541,0.77759284,22.16257,0.54047984,17.233456,-16.455864
1708,honghailan,6409,372441.7367,2383314.361,-17.003847,-23.116558,-20.060204,0.7660745,21.835615,0.5534813,16.727707,-15.961633
1709,honghailan,6410,372428.362,2383313.68,-18.03313,-24.110212,-21.07167,0.72856665,21.477755,0.59331125,15.647976,-14.919409
1710,honghailan,6411,372433.5676,2383316.643,-17.039154,-24.261156,-20.650154,0.73927706,22.518559,0.5823018,16.647453,-15.908176
1711,honghailan,6413,372449.7403,2383322.431,-16.945704,-23.76445,-20.355076,0.7587061,21.763277,0.5615977,16.51193,-15.753224
1712,honghailan,6414,372460.4229,2383318.793,-16.931648,-22.471226,-19.701437,0.76005507,21.52866,0.56012315,16.362967,-15.602912
1713,honghailan,6415,372457.3141,2383333.61,-16.234098,-24.640734,-20.437416,0.78143454,22.636627,0.5360544,17.689043,-16.907608
1714,honghailan,6416,372458.8685,2383345.218,-17.814266,-23.812696,-20.81348,0.72739935,19.812729,0.5944947,14.411766,-13.684367
1715,honghailan,6417,372458.6039,2383352.66,-17.893959,-24.086058,-20.99001,0.71405405,18.709196,0.607805,13.359377,-12.645323
1716,honghailan,6418,372454.7674,2383359.407,-17.288273,-23.749855,-20.519064,0.7354556,21.764545,0.5862616,16.006857,-15.2714
1717,honghailan,6419,372472.3623,2383372.338,-21.33117,-28.377817,-24.854492,0.49260995,12.134055,0.78481585,5.9773564,-5.4847465
1718,honghailan,6420,372448.5497,2383382.624,-16.322151,-24.157608,-20.23988,0.658793,20.017048,0.6590476,13.187091,-12.528297
1719,honghailan,6423,372424.5387,2383364.897,-16.163488,-21.163336,-18.663412,0.7778147,24.03817,0.54022557,18.69724,-17.919426
1720,honghailan,6424,372422.7528,2383371.247,-16.351566,-21.018612,-18.68509,0.771948,23.124964,0.54690063,17.851269,-17.07932
1721,honghailan,6426,372414.5176,2383377.564,-16.254549,-22.67825,-19.4664,0.75710386,22.52356,0.5633427,17.052673,-16.29557
1722,honghailan,6427,372405.3961,2383367.258,-15.729323,-23.383297,-19.55631,0.712691,21.38718,0.6091423,15.242451,-14.52976
1723,honghailan,6429,372389.3217,2383333.679,-15.7534485,-22.506119,-19.129784,0.69602656,17.787804,0.62517554,12.380784,-11.684757
1724,honghailan,6430,372383.1358,2383313.516,-16.346378,-22.271967,-19.309174,0.7536689,24.381416,0.5670604,18.375515,-17.621847
1725,honghailan,6431,372385.4218,2383305.684,-17.079844,-22.972794,-20.026318,0.7553024,23.802288,0.56529635,17.977926,-17.222624
1726,honghailan,6432,372398.3758,2383305.155,-17.360659,-22.592459,-19.976559,0.7205715,21.363205,0.60135454,15.393717,-14.673145
